Edad,hosteleria_restaurante,hosteleria_asador,hosteleria_sidreria,hosteleria_bodega,hosteleria_queseria,Gourmet_Agricultura_ecologica,Gourmet_Denominacion_de_Origen,Gourmet_Eusko_Label,Gourmet_Euskal_Baserri,Target_Review,hombre,mujer,otro,user_bizkaia,user_gipuzkoa,user_alava,local_restaurante,local_asador,local_sidreria,local_bodega,local_queseria,local_bizkaia,local_gipuzkoa,local_alava,sol,estrella,q,local_valoracion
58,1,0,1,1,1,1,1,0,1,5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.4
52,1,1,1,0,1,1,1,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4.6
47,0,0,0,1,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4.2
63,1,1,0,1,0,0,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.4
47,1,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
64,1,0,1,0,1,1,1,1,1,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,4.3
61,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.5
50,1,1,0,1,0,1,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.9
65,0,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.7
72,1,1,1,0,0,1,0,1,0,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.2
62,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,4.5
60,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.1
45,1,1,1,1,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.0
54,1,1,0,1,1,1,1,1,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.7
48,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4.8
57,0,1,0,1,1,1,0,1,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.7
29,1,1,1,0,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.6
59,0,0,1,1,1,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.3
68,1,1,1,1,1,1,1,1,1,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4.2
64,1,1,0,0,0,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.8
49,1,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.4
49,1,1,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.5
58,1,0,0,1,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.3
65,0,0,0,0,0,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.7
38,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.6
49,0,0,0,1,1,1,1,0,1,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.6
50,1,1,1,1,1,0,1,1,1,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.1
53,1,1,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,4.4
48,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.4
63,1,1,0,1,0,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.1
63,0,0,0,1,1,1,0,1,1,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.4
38,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.5
47,0,0,0,0,1,1,1,1,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,4.0
51,1,0,0,1,1,0,1,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4.4
64,0,0,0,0,1,0,1,1,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,4.4
64,1,1,1,1,1,1,1,1,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,4.6
63,1,1,0,1,0,1,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.4
47,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
62,1,1,0,0,0,1,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.7
45,1,1,1,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0
57,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3.8
45,1,0,0,0,1,1,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.1
52,0,0,0,0,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.3
52,0,0,1,1,0,1,1,1,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,3.8
63,0,0,0,0,0,0,0,1,1,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.1
56,1,1,1,0,0,1,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3.9
28,1,1,1,1,0,1,1,0,1,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3.9
62,1,1,0,1,0,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.9
73,1,1,1,1,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.5
56,0,1,1,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0
59,1,1,1,1,1,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.1
59,1,1,1,1,0,0,0,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4.3
57,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,4.9
67,1,1,0,1,0,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4.6
48,0,0,0,1,1,0,1,1,1,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.1
51,1,1,1,1,1,0,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,4.5
64,1,1,1,0,1,1,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4.6
48,0,1,0,1,0,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.0
48,0,0,1,0,0,1,1,1,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.6
57,1,1,1,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,4.4
55,1,0,1,1,0,0,1,1,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4.3
55,1,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,4.1
61,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5
61,1,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,4.6
62,0,0,0,1,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.4
46,0,0,0,1,0,0,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4.7
51,1,0,1,0,1,1,1,0,1,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4.5
48,1,1,1,0,1,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,4.8
54,1,1,0,0,1,1,1,1,1,5,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4.6
47,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.3
50,1,1,1,0,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.6
62,0,1,0,1,1,1,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.6
55,0,1,0,1,1,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5.0
63,1,1,1,1,1,1,0,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.9
38,1,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,4.5
33,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.5
56,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4.6
58,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4.4
66,1,1,0,0,1,1,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,4.6
49,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4.8
55,0,0,0,0,1,0,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.4
59,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,5.0
62,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,4.7
48,1,0,1,1,0,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,4.3
49,0,1,1,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4.5
64,1,0,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4.7
52,1,0,1,0,1,1,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4.1
48,1,1,0,0,1,1,1,0,1,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3.7
53,1,1,1,1,1,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
61,1,1,1,1,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.7
59,1,1,1,0,1,1,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.7
60,0,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.5
66,1,1,0,1,0,0,0,1,0,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.6
57,0,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.1
58,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.3
29,1,0,0,0,1,1,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,4.6
63,1,1,0,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.5
48,1,1,1,0,1,1,1,1,1,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.6
65,1,0,1,1,1,1,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.8
31,0,1,1,0,1,1,1,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,4.1
49,1,1,0,0,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.4
62,1,0,1,0,1,1,1,1,1,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4.6
52,0,0,1,0,1,0,1,1,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.4
50,0,0,0,1,1,0,1,1,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.6
27,0,0,0,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
45,1,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.5
62,1,1,0,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.3
59,1,1,1,1,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4.6
55,1,0,1,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.7
52,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.5
45,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4.6
70,0,1,1,1,0,1,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.9
61,0,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6
58,1,1,0,1,1,1,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.8
31,0,1,1,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,4.6
71,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.6
58,1,0,0,0,0,1,0,1,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.4
64,0,0,0,0,1,0,1,1,1,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.4
63,0,1,0,1,1,1,1,1,1,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,4.0
63,0,1,1,1,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.2
69,1,0,1,1,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.8
51,1,1,0,0,0,1,0,1,1,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.0
59,0,1,1,1,1,1,1,1,1,5,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.5
55,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.4
57,1,1,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,4.9
46,0,0,0,1,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0
37,1,1,0,0,1,1,0,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3.9
46,1,1,1,1,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4.6
45,1,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.5
48,1,1,1,1,0,1,1,1,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4.5
48,1,1,1,1,1,1,1,1,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5
54,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.6
47,0,1,1,0,0,0,0,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4.4
42,1,0,1,0,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.7
59,1,0,0,0,0,1,1,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,4.5
59,1,1,0,1,0,0,0,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.7
60,1,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3.5
50,1,1,1,1,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,4.4
65,0,0,0,0,1,1,0,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.4
65,1,1,1,0,1,1,1,1,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
45,1,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.6
60,1,1,1,1,0,0,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.1
48,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4.1
61,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,5.0
72,1,0,0,1,1,1,1,1,1,5,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,4.5
59,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
58,1,0,0,0,0,0,1,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.2
62,1,0,0,1,0,0,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.3
47,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4.4
46,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.5
60,1,1,0,1,1,0,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.3
53,0,1,0,1,1,1,1,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.5
49,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,4.6
61,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.8
54,1,1,1,1,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.7
59,0,0,1,0,1,0,1,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0
52,1,1,1,0,0,0,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4.7
56,0,0,0,0,0,1,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4.3
55,1,1,0,0,0,1,1,1,1,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,4.8
54,1,1,0,1,1,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.3
51,0,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.5
32,1,1,1,0,1,1,1,1,1,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4.2
57,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.3
52,0,1,1,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,4.1
53,0,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.3
52,0,0,0,1,1,1,1,1,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4.7
64,1,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.6
32,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,5.0
63,1,1,1,0,1,1,1,1,0,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.2
62,1,0,0,0,0,0,1,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.2
62,1,0,1,1,1,1,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4.4
48,0,0,0,1,1,0,1,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.6
64,1,1,1,0,1,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.2
62,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4.3
51,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4.1
48,1,1,1,0,1,1,1,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3.7
51,1,1,0,1,0,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4.5
62,0,0,0,0,1,1,1,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4.3
58,0,1,1,1,1,1,1,1,0,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.1
55,1,0,1,1,0,0,1,1,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,4.6
48,0,0,0,1,1,0,1,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,4.6
46,0,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4.4
61,0,0,0,1,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4.8
54,0,0,0,1,1,1,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,5.0
53,0,0,0,1,1,1,1,0,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,4.5
48,0,0,0,1,0,1,1,1,0,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3.5
62,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4.6
58,1,1,0,1,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.4
54,1,1,1,1,1,1,1,1,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5
54,1,1,0,0,1,0,1,1,1,4,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4.4
65,1,0,1,1,1,1,0,1,1,5,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,4.5
45,0,0,1,1,0,0,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.3
62,1,1,1,1,1,1,0,0,1,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4.3
71,0,1,1,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4.5
65,1,0,1,1,0,1,1,1,1,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4.6
48,1,0,1,1,1,1,1,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.1
54,0,0,0,0,1,0,1,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.6
62,1,1,1,0,1,1,1,1,1,5,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4.2
60,0,1,0,0,1,1,1,1,1,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.5
50,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5
60,0,1,1,0,1,0,1,0,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,4.3
64,0,1,1,0,0,1,0,1,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.6
56,1,0,1,0,0,1,1,1,1,5,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4.3
56,0,1,1,0,1,1,0,1,1,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4.4
49,0,1,0,1,0,1,1,1,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.4
45,0,1,0,1,1,0,1,1,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
46,1,0,1,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.8
69,1,1,0,1,1,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
52,1,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,4.5
55,1,1,1,1,1,1,1,1,0,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4.8
55,1,1,0,1,0,0,1,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4.1
58,1,0,1,1,1,1,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
60,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.7
46,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.3
60,1,0,1,1,1,0,1,1,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4.4
57,0,0,0,1,0,1,1,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.1
45,0,0,0,1,1,1,0,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,4.5
52,1,1,1,1,1,0,0,1,0,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4.2
46,1,1,0,1,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,4.6
32,1,0,1,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4.5
55,1,0,1,1,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,4.8
71,1,1,1,0,1,1,1,1,1,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.4
52,1,1,1,1,0,0,0,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0
48,1,0,1,1,0,0,1,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.4
54,1,0,0,0,1,1,1,1,0,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,4.6
64,0,0,0,1,0,0,0,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.6
57,1,1,1,1,1,1,0,1,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4.2
61,1,1,1,1,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.6
46,1,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0
