user_id,gastro_id,puntuacion,texto,created_at
1151,107,4,,2025-10-31 00:00:00
1676,107,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-13 00:00:00
1819,107,4,"Rico y bien elaborado, lo recomiendo.",2025-06-12 00:00:00
25,107,5,"Producto de primera calidad, servicio impecable.",2025-05-13 00:00:00
1356,107,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-05-28 00:00:00
106,107,2,"No cumplió expectativas, he comido mejor.",2024-03-19 00:00:00
1104,107,4,,2024-06-02 00:00:00
581,107,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-11-07 00:00:00
620,107,4,Muy buena relación calidad-precio.,2025-05-08 00:00:00
557,108,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-14 00:00:00
870,108,4,"Rico y bien elaborado, lo recomiendo.",2024-02-14 00:00:00
1963,108,4,"Rico y bien elaborado, lo recomiendo.",2025-10-06 00:00:00
136,108,4,"Rico y bien elaborado, lo recomiendo.",2024-02-27 00:00:00
1041,108,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-02-19 00:00:00
359,108,4,Muy buena relación calidad-precio.,2026-01-06 00:00:00
1944,108,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-08-09 00:00:00
225,108,5,"Un lujo para el paladar, altamente recomendable.",2024-06-23 00:00:00
815,108,4,"Rico y bien elaborado, lo recomiendo.",2026-03-24 00:00:00
1485,108,5,"De los mejores que he probado, una joya.",2025-11-06 00:00:00
1420,108,5,,2025-12-03 00:00:00
852,108,5,"De los mejores que he probado, una joya.",2024-03-11 00:00:00
182,110,4,Muy buena relación calidad-precio.,2024-01-17 00:00:00
1206,110,5,"De los mejores que he probado, una joya.",2025-12-01 00:00:00
1256,110,5,,2024-04-08 00:00:00
1306,110,5,"De los mejores que he probado, una joya.",2024-02-09 00:00:00
538,110,3,"Correcto, sin más. Esperaba algo más.",2024-04-05 00:00:00
31,110,5,,2025-09-09 00:00:00
1933,110,4,,2026-03-04 00:00:00
505,110,5,"Un lujo para el paladar, altamente recomendable.",2025-01-14 00:00:00
1361,110,3,"Normal, la calidad era buena pero el servicio flojo.",2024-08-22 00:00:00
1424,110,2,Servicio lento y actitud mejorable.,2024-12-24 00:00:00
1227,110,5,"De los mejores que he probado, una joya.",2024-04-10 00:00:00
633,110,4,,2026-02-23 00:00:00
545,110,4,"Buena experiencia, repetiría.",2025-09-04 00:00:00
1203,110,3,"Bien pero sin sorpresas, precio algo elevado.",2024-01-06 00:00:00
1507,111,5,"De los mejores que he probado, una joya.",2025-06-19 00:00:00
1836,111,5,,2025-11-01 00:00:00
874,111,5,"Un lujo para el paladar, altamente recomendable.",2025-01-05 00:00:00
521,111,5,"De los mejores que he probado, una joya.",2024-09-16 00:00:00
1458,111,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-09 00:00:00
18,111,4,"Producto fresco y bien tratado, muy satisfecho.",2026-02-12 00:00:00
1184,111,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-05-09 00:00:00
1232,111,4,"Producto fresco y bien tratado, muy satisfecho.",2024-09-16 00:00:00
1284,111,3,"Normal, la calidad era buena pero el servicio flojo.",2026-01-23 00:00:00
485,111,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-02-04 00:00:00
1476,112,5,"La mejor comida del País Vasco, sin exagerar.",2024-04-12 00:00:00
1221,112,4,"Buena experiencia, repetiría.",2026-03-31 00:00:00
1354,112,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-06-13 00:00:00
161,112,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-04-23 00:00:00
1907,112,5,"Un lujo para el paladar, altamente recomendable.",2024-03-31 00:00:00
1688,112,5,,2024-03-22 00:00:00
1620,112,5,"Un lujo para el paladar, altamente recomendable.",2025-09-20 00:00:00
1655,112,4,,2025-09-03 00:00:00
1874,112,5,"La mejor comida del País Vasco, sin exagerar.",2025-10-17 00:00:00
1095,112,5,,2026-05-20 00:00:00
1797,113,4,"Buena experiencia, repetiría.",2024-07-18 00:00:00
1342,113,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-12-16 00:00:00
1584,113,5,,2024-02-06 00:00:00
915,113,4,"Rico y bien elaborado, lo recomiendo.",2024-03-29 00:00:00
1269,113,3,"Aceptable, hay opciones mejores en la zona.",2025-11-16 00:00:00
500,113,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-01-16 00:00:00
1422,113,3,,2024-04-02 00:00:00
862,113,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-08-19 00:00:00
892,113,4,"Buena experiencia, repetiría.",2024-08-19 00:00:00
1307,113,4,,2025-02-17 00:00:00
1319,114,4,,2025-02-20 00:00:00
524,114,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-10-28 00:00:00
320,114,4,,2025-06-09 00:00:00
322,114,3,Ni mal ni especialmente bien.,2024-09-13 00:00:00
143,114,5,"De los mejores que he probado, una joya.",2025-05-10 00:00:00
373,114,3,"Normal, la calidad era buena pero el servicio flojo.",2025-11-28 00:00:00
1337,114,4,Muy buena relación calidad-precio.,2025-05-08 00:00:00
1771,114,4,,2025-10-10 00:00:00
1638,114,5,,2025-12-19 00:00:00
1382,114,5,,2024-12-27 00:00:00
219,114,5,,2026-05-02 00:00:00
584,114,4,,2025-02-12 00:00:00
627,114,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-07-21 00:00:00
504,114,3,"Aceptable, hay opciones mejores en la zona.",2024-08-11 00:00:00
1035,114,3,,2026-02-03 00:00:00
1078,114,5,"Un lujo para el paladar, altamente recomendable.",2026-01-24 00:00:00
720,114,5,"Producto de primera calidad, servicio impecable.",2024-07-30 00:00:00
714,114,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-12-30 00:00:00
1667,114,5,,2024-03-21 00:00:00
1587,114,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-01-07 00:00:00
461,115,4,Muy buena relación calidad-precio.,2026-05-18 00:00:00
234,115,5,"Un lujo para el paladar, altamente recomendable.",2025-08-11 00:00:00
331,115,3,Ni mal ni especialmente bien.,2024-10-13 00:00:00
4,115,4,"Rico y bien elaborado, lo recomiendo.",2024-02-25 00:00:00
1449,115,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-02-03 00:00:00
1475,115,5,"La mejor comida del País Vasco, sin exagerar.",2025-04-13 00:00:00
1035,115,4,"Producto fresco y bien tratado, muy satisfecho.",2024-11-19 00:00:00
324,115,4,,2024-08-03 00:00:00
166,115,4,,2025-01-05 00:00:00
39,115,5,,2025-07-15 00:00:00
332,115,4,,2025-09-19 00:00:00
1789,115,4,,2025-03-10 00:00:00
487,115,5,"Producto de primera calidad, servicio impecable.",2025-01-08 00:00:00
715,115,1,,2024-07-03 00:00:00
208,115,5,"La mejor comida del País Vasco, sin exagerar.",2026-04-13 00:00:00
446,115,4,,2024-08-29 00:00:00
1070,116,5,"La mejor comida del País Vasco, sin exagerar.",2024-05-29 00:00:00
230,116,5,"Un lujo para el paladar, altamente recomendable.",2026-04-05 00:00:00
1219,116,4,"Rico y bien elaborado, lo recomiendo.",2026-05-19 00:00:00
1441,116,5,"Producto de primera calidad, servicio impecable.",2026-03-15 00:00:00
680,116,5,,2026-05-29 00:00:00
284,116,5,"La mejor comida del País Vasco, sin exagerar.",2024-03-02 00:00:00
1395,116,4,,2026-05-09 00:00:00
414,116,5,"Producto de primera calidad, servicio impecable.",2024-09-23 00:00:00
792,116,4,"Buena experiencia, repetiría.",2024-12-18 00:00:00
1798,116,5,,2025-11-26 00:00:00
410,116,3,,2025-08-12 00:00:00
1019,116,5,"Producto de primera calidad, servicio impecable.",2024-12-29 00:00:00
847,116,5,"Un lujo para el paladar, altamente recomendable.",2024-03-21 00:00:00
36,116,5,,2025-10-08 00:00:00
1594,116,3,"Aceptable, hay opciones mejores en la zona.",2025-03-07 00:00:00
139,116,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-03-22 00:00:00
954,116,5,,2024-11-20 00:00:00
1616,120,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-10-22 00:00:00
1810,120,5,"Producto de primera calidad, servicio impecable.",2026-02-04 00:00:00
409,120,5,"Un lujo para el paladar, altamente recomendable.",2024-06-20 00:00:00
134,120,5,,2026-01-15 00:00:00
1762,120,4,,2026-01-31 00:00:00
787,120,5,,2024-06-19 00:00:00
1090,120,4,,2025-04-29 00:00:00
1940,120,4,,2025-02-10 00:00:00
133,120,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-25 00:00:00
1306,120,5,,2025-02-03 00:00:00
1323,121,4,,2024-10-17 00:00:00
1428,121,4,,2025-06-23 00:00:00
17,121,4,,2025-11-10 00:00:00
437,121,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-23 00:00:00
1332,121,3,"Aceptable, hay opciones mejores en la zona.",2025-07-15 00:00:00
974,121,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-30 00:00:00
10,121,5,"De los mejores que he probado, una joya.",2025-03-21 00:00:00
1618,121,5,"Producto de primera calidad, servicio impecable.",2024-12-21 00:00:00
1554,121,5,,2024-04-01 00:00:00
1103,121,4,"Buena experiencia, repetiría.",2024-06-08 00:00:00
133,121,5,,2026-04-14 00:00:00
1541,121,4,,2024-10-20 00:00:00
1174,121,5,,2025-05-18 00:00:00
1573,121,4,Muy buena relación calidad-precio.,2026-02-23 00:00:00
1513,121,4,,2024-08-24 00:00:00
1614,121,4,"Rico y bien elaborado, lo recomiendo.",2025-02-25 00:00:00
1040,121,3,"Bien pero sin sorpresas, precio algo elevado.",2024-06-16 00:00:00
279,121,4,"Producto fresco y bien tratado, muy satisfecho.",2024-08-13 00:00:00
1351,121,4,"Rico y bien elaborado, lo recomiendo.",2025-06-13 00:00:00
1248,121,4,"Buena experiencia, repetiría.",2024-10-18 00:00:00
1496,121,4,"Buena experiencia, repetiría.",2025-02-26 00:00:00
378,123,5,,2024-05-19 00:00:00
154,123,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-04-08 00:00:00
1403,123,4,"Rico y bien elaborado, lo recomiendo.",2024-11-24 00:00:00
773,123,4,,2025-07-01 00:00:00
1653,123,5,"Producto de primera calidad, servicio impecable.",2024-10-02 00:00:00
1328,123,4,Muy buena relación calidad-precio.,2024-08-26 00:00:00
1601,123,5,,2024-08-10 00:00:00
547,123,5,,2026-03-29 00:00:00
1396,123,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-12-04 00:00:00
531,123,5,"La mejor comida del País Vasco, sin exagerar.",2024-02-27 00:00:00
1885,123,5,"De los mejores que he probado, una joya.",2025-04-26 00:00:00
1282,123,4,"Buena experiencia, repetiría.",2026-04-16 00:00:00
656,123,5,,2026-02-25 00:00:00
523,127,5,"Un lujo para el paladar, altamente recomendable.",2024-09-10 00:00:00
69,127,4,,2025-04-16 00:00:00
1767,127,5,,2025-11-12 00:00:00
491,127,4,"Buena experiencia, repetiría.",2024-11-26 00:00:00
1121,127,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-06-17 00:00:00
82,127,5,"Producto de primera calidad, servicio impecable.",2024-07-22 00:00:00
1342,127,5,,2025-11-13 00:00:00
653,127,4,,2025-10-10 00:00:00
1802,127,5,,2026-03-24 00:00:00
1783,127,4,,2026-03-19 00:00:00
657,127,5,"De los mejores que he probado, una joya.",2026-03-13 00:00:00
632,128,5,"La mejor comida del País Vasco, sin exagerar.",2025-01-15 00:00:00
1317,128,5,,2025-05-26 00:00:00
466,128,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-03-02 00:00:00
30,128,4,,2025-07-03 00:00:00
1537,128,5,,2024-08-26 00:00:00
1256,128,4,"Buena experiencia, repetiría.",2026-04-04 00:00:00
1533,128,4,Muy buena relación calidad-precio.,2025-12-06 00:00:00
82,128,5,"Producto de primera calidad, servicio impecable.",2024-02-10 00:00:00
1684,128,4,"Buena experiencia, repetiría.",2025-07-09 00:00:00
1246,128,5,,2024-07-10 00:00:00
1134,128,4,,2025-04-24 00:00:00
1258,128,5,"De los mejores que he probado, una joya.",2024-06-13 00:00:00
1738,128,5,,2024-10-29 00:00:00
1180,128,4,"Producto fresco y bien tratado, muy satisfecho.",2024-01-01 00:00:00
916,129,4,"Rico y bien elaborado, lo recomiendo.",2024-01-20 00:00:00
1358,129,5,"De los mejores que he probado, una joya.",2024-09-01 00:00:00
1364,129,4,,2025-07-05 00:00:00
753,129,5,,2025-11-30 00:00:00
1890,129,5,"De los mejores que he probado, una joya.",2024-10-16 00:00:00
337,129,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-04-08 00:00:00
1005,129,5,,2026-05-05 00:00:00
1393,129,4,,2024-02-02 00:00:00
1405,129,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-02-02 00:00:00
1306,129,5,"Un lujo para el paladar, altamente recomendable.",2025-06-22 00:00:00
555,129,4,Muy buena relación calidad-precio.,2025-01-10 00:00:00
313,129,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-08-01 00:00:00
1281,129,4,Muy buena relación calidad-precio.,2025-04-24 00:00:00
1153,130,4,,2025-07-25 00:00:00
559,130,5,"Producto de primera calidad, servicio impecable.",2026-03-24 00:00:00
1850,130,5,"Producto de primera calidad, servicio impecable.",2025-06-25 00:00:00
1173,130,4,,2024-11-07 00:00:00
1191,130,5,,2025-06-15 00:00:00
716,130,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-01-29 00:00:00
107,130,4,"Rico y bien elaborado, lo recomiendo.",2025-08-06 00:00:00
63,130,5,,2026-02-06 00:00:00
853,130,5,"De los mejores que he probado, una joya.",2025-01-01 00:00:00
168,130,5,"Un lujo para el paladar, altamente recomendable.",2024-04-16 00:00:00
1221,130,4,,2025-02-15 00:00:00
1954,131,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-09-06 00:00:00
1643,131,4,"Buena experiencia, repetiría.",2025-07-17 00:00:00
1714,131,3,,2025-01-15 00:00:00
1883,131,4,"Buena experiencia, repetiría.",2025-09-15 00:00:00
169,131,5,"Un lujo para el paladar, altamente recomendable.",2026-02-23 00:00:00
778,131,4,"Buena experiencia, repetiría.",2025-04-08 00:00:00
143,131,4,Muy buena relación calidad-precio.,2024-10-18 00:00:00
424,131,3,"Aceptable, hay opciones mejores en la zona.",2024-01-07 00:00:00
461,131,4,,2026-05-26 00:00:00
944,131,4,"Buena experiencia, repetiría.",2025-07-20 00:00:00
540,131,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-07 00:00:00
200,131,4,"Rico y bien elaborado, lo recomiendo.",2024-05-21 00:00:00
423,132,5,"La mejor comida del País Vasco, sin exagerar.",2024-08-26 00:00:00
1628,132,5,,2025-08-07 00:00:00
291,132,4,Muy buena relación calidad-precio.,2026-01-10 00:00:00
692,132,4,"Producto fresco y bien tratado, muy satisfecho.",2026-04-25 00:00:00
1738,132,3,"Correcto, sin más. Esperaba algo más.",2025-09-01 00:00:00
310,132,4,,2026-04-07 00:00:00
164,132,5,,2024-02-27 00:00:00
975,132,3,,2026-04-16 00:00:00
610,132,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-02-27 00:00:00
1134,132,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-01-12 00:00:00
1617,132,4,Muy buena relación calidad-precio.,2024-11-08 00:00:00
1461,133,3,,2025-08-01 00:00:00
1156,133,4,"Rico y bien elaborado, lo recomiendo.",2024-06-05 00:00:00
1343,133,4,"Producto fresco y bien tratado, muy satisfecho.",2025-04-01 00:00:00
1563,133,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-08-15 00:00:00
1733,133,4,"Rico y bien elaborado, lo recomiendo.",2024-05-15 00:00:00
635,133,3,"Correcto, sin más. Esperaba algo más.",2025-07-15 00:00:00
1082,133,4,,2025-05-28 00:00:00
1691,133,4,"Rico y bien elaborado, lo recomiendo.",2025-05-07 00:00:00
1981,133,5,"De los mejores que he probado, una joya.",2024-07-19 00:00:00
1785,133,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-09 00:00:00
663,134,4,,2025-03-16 00:00:00
915,134,4,Muy buena relación calidad-precio.,2024-04-25 00:00:00
1533,134,4,"Buena experiencia, repetiría.",2024-07-14 00:00:00
249,134,4,Muy buena relación calidad-precio.,2026-02-27 00:00:00
394,134,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-04-21 00:00:00
1907,134,4,"Rico y bien elaborado, lo recomiendo.",2025-03-27 00:00:00
351,134,4,"Rico y bien elaborado, lo recomiendo.",2025-12-02 00:00:00
1143,134,4,Muy buena relación calidad-precio.,2024-04-25 00:00:00
1166,134,5,,2025-09-27 00:00:00
985,134,2,El producto podría ser más fresco.,2024-01-15 00:00:00
1299,134,4,"Buena experiencia, repetiría.",2025-04-05 00:00:00
462,134,4,,2026-01-27 00:00:00
1112,134,5,,2025-06-19 00:00:00
751,134,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-01-17 00:00:00
1332,134,2,Decepcionante para el precio que cobran.,2025-01-20 00:00:00
281,134,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-18 00:00:00
1149,134,4,,2026-03-19 00:00:00
438,135,4,,2025-04-21 00:00:00
1756,135,4,,2025-02-01 00:00:00
503,135,4,"Buena experiencia, repetiría.",2024-04-20 00:00:00
530,135,5,"Un lujo para el paladar, altamente recomendable.",2024-08-24 00:00:00
2,135,4,Muy buena relación calidad-precio.,2024-11-19 00:00:00
1748,135,4,Muy buena relación calidad-precio.,2024-07-09 00:00:00
1593,135,5,"De los mejores que he probado, una joya.",2025-12-30 00:00:00
1262,135,4,,2025-06-26 00:00:00
1511,135,5,"La mejor comida del País Vasco, sin exagerar.",2024-01-19 00:00:00
304,135,4,"Buena experiencia, repetiría.",2024-08-29 00:00:00
925,135,4,"Buena experiencia, repetiría.",2026-04-11 00:00:00
709,135,4,,2025-01-31 00:00:00
185,135,3,"Correcto, sin más. Esperaba algo más.",2025-07-22 00:00:00
979,135,2,,2024-12-15 00:00:00
1848,135,5,"Experiencia gastronómica excepcional, volveré sin duda.",2026-01-17 00:00:00
1828,137,5,"De los mejores que he probado, una joya.",2025-10-02 00:00:00
1025,137,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-06-05 00:00:00
1007,137,4,,2025-09-11 00:00:00
103,137,5,"La mejor comida del País Vasco, sin exagerar.",2025-10-30 00:00:00
72,137,5,"La mejor comida del País Vasco, sin exagerar.",2024-05-21 00:00:00
1109,137,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-05-18 00:00:00
883,137,5,"La mejor comida del País Vasco, sin exagerar.",2025-11-02 00:00:00
1689,137,3,"Aceptable, hay opciones mejores en la zona.",2024-03-10 00:00:00
323,137,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-07 00:00:00
49,137,4,Muy buena relación calidad-precio.,2026-02-22 00:00:00
904,137,5,"Un lujo para el paladar, altamente recomendable.",2024-11-06 00:00:00
477,137,4,"Buena experiencia, repetiría.",2024-06-04 00:00:00
102,137,5,,2024-07-08 00:00:00
1460,137,4,"Nos fue muy bien, cocina honesta y sabrosa.",2024-09-30 00:00:00
39,138,5,"De los mejores que he probado, una joya.",2024-08-25 00:00:00
1664,138,5,,2024-03-22 00:00:00
1054,138,4,"Nos fue muy bien, cocina honesta y sabrosa.",2026-05-16 00:00:00
1559,138,4,"Buena experiencia, repetiría.",2024-07-07 00:00:00
471,138,4,"Rico y bien elaborado, lo recomiendo.",2024-06-16 00:00:00
696,138,5,,2026-02-21 00:00:00
60,138,4,"Producto fresco y bien tratado, muy satisfecho.",2024-08-15 00:00:00
1927,138,4,"Rico y bien elaborado, lo recomiendo.",2024-03-08 00:00:00
1344,138,4,"Producto fresco y bien tratado, muy satisfecho.",2025-09-23 00:00:00
1874,138,5,,2025-04-13 00:00:00
1253,139,3,"Correcto, sin más. Esperaba algo más.",2025-09-14 00:00:00
1982,139,5,"Producto de primera calidad, servicio impecable.",2025-02-07 00:00:00
631,139,4,"Nos fue muy bien, cocina honesta y sabrosa.",2025-07-03 00:00:00
686,139,5,"Experiencia gastronómica excepcional, volveré sin duda.",2025-06-17 00:00:00
158,139,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-09-08 00:00:00
893,139,4,Muy buena relación calidad-precio.,2025-07-25 00:00:00
526,139,5,"Experiencia gastronómica excepcional, volveré sin duda.",2024-07-13 00:00:00
693,139,5,"Producto de primera calidad, servicio impecable.",2026-03-03 00:00:00
1679,139,5,"Un lujo para el paladar, altamente recomendable.",2024-10-28 00:00:00
1878,139,5,,2025-06-13 00:00:00
373,139,4,"Producto fresco y bien tratado, muy satisfecho.",2024-04-02 00:00:00
752,139,5,,2026-03-08 00:00:00
1865,139,5,"De los mejores que he probado, una joya.",2024-05-18 00:00:00
125,139,4,,2024-01-26 00:00:00
182,139,4,"Rico y bien elaborado, lo recomiendo.",2025-04-10 00:00:00
326,139,4,,2025-10-26 00:00:00
1197,139,3,"Correcto, sin más. Esperaba algo más.",2024-04-03 00:00:00
300,139,4,"Buena experiencia, repetiría.",2024-03-28 00:00:00
384,140,5,"De los mejores que he probado, una joya.",2025-09-18 00:00:00
