nombre,descripcion,municipio,provincia,latitud,longitud,type,tipo-comida,entorno,email,web,web_euskadi,categoria,calidad,valoracion,num_resenas,nivel_precio,url_imagen,nationalPhoneNumber
Satxota,"Sidrería ubicada en Aia donde podemos degustar sidra natural casera de gran calidad, acomp...",Aia,Gipuzkoa,43.2369216,-2.1490080999999464,Restauración,Sidreria,"Costa Vasca,Montes y Valles vascos",info@sidreriasatxota.com,https://sidreriasatxota.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-satxota/webtur00-content/es/,restaurantes,True,4.5,343.0,,https://places.googleapis.com/v1/places/ChIJCWZro062UQ0R1P2LiVosU3U/photos/Ab43m-sIH8UgCy5iC9qy1znaNemWk6CgO_6smpaOGDNsB5H-PsK7GIMCvJazFQCZY-yQyFUelp_eKS0LQIST-d48dX52wuZoU5rrBTfOjqWcRSsZrSfDioP0yUdZQRzIiCkZOcxui86gEb_ccQ1hDgXgf2h1knqq6AmMgX7c5aGgwbNf755Jwxjj4fTHq3nxbNgH3y0FZ6jJ0RfmU7oJt6FplieeQZ8FffXoFhj3aHOzIjINrGOBzg47k9qbUhd2FUH-xF4Uo5CANwT7_8hhADhmtbt3rfYNoUGrhNL63pQfbIjXWg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 83 57 38
Aurora Etxea,"En el restaurante Aurora Etxea elaboran platos de gran calidad con las mejores materias primas, b...",Vitoria-Gasteiz,Araba/Álava,42.8381611,-2.6621456,Restauración,Restaurante,Vitoria-Gasteiz,,https://www.restauranteauroraetxea.com/,https://turismoa.euskadi.eus/es/restaurantes/aurora-etxea/webtur00-content/es/,restaurantes,False,4.1,1710.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJLRTDI3zCTw0RDrW70xzNRPA/photos/Ab43m-sv9uy3bSEZ8QJUxX0_iS6l68bvCqGg7wc7rnwPOWfUV2RW1y1CzO607O3mueAK8DMOPo74MnXQA-m758ehES2n5HP84Gz9V1POWz6glPXD-U0SbNOdht7l28Ud_wZzg1knWRp3vNjesRW0m3XL_qMFhzbbCAEeB5Da_GWmC2rQfdvCx4JnDGMTZoaW5ZjLaLETgKZdtGSLWP0DoHf5-ONAwe3JIUw-67oQvc7iCXW6ts7ajVF7byFj7xZLdoGsyh6ysDUMVlt5C5GT0i03QMhXwvcFm-K4g1oOBw5-ctEXhFex-GdqQHvIwJsisBhLURaX3zQ2_dQykm5B93XPuZUwwGzq8sF0PEC2bWeC_83tzLQpDQnt7KqFF_K7XwdXZpkZHNu9e_P944KqIWexIkAkG7HiakiKdYG7iskjgZMLM5cXLgyznTJtnKG_snVd/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 15 76 57
Tartalo,Sidrería emplazada junto a la plaza de toros. Además del típico menú de sidrería con sidra direct...,BILBAO,BIZKAIA,43.25666775,-2.93698117,,,,,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-tartalo/webtur00-content/es/,restaurantes,False,5.0,4.0,,https://places.googleapis.com/v1/places/ChIJu3M3yC5RTg0Rx3GH1LOkI2c/photos/Ab43m-uq_VhRo1VwyR3ssJQs2oytzq1QxuDlTxNtlilq-u0Mg04Y8A9EYJ2NNSgRfl03TMwotwVWcRaYPzCzTLgQyT4WCbADS0W0mPcraO-X-6Qt0Lcctkt_5Nr3odi8mTwzex5QRqDD5NZE-2QHJxk9CnEJkc87jFhDvK18CkckALu2FMoORazHFTxUp4tiWnUMGTK2g8AzFoR5LXAuZHogAnnaoVaqSwE-QZWPabaZ-F6aiydY_BOJBaS9n-Z_jd7Dmn5qK0w11ysAbHAa8ZnKdoB2lQyM3E6avxdZIKKjFxGXFSiczOH0PulDXkHJRpwc-NaM5qA_EKMN-dx5XWVi1XIPfCCIKy-vr1JO97rtyXpCttJPJDfgFAH_O3pV0SrpoErMh8E_1xX6CMZGi3DhX_9_N5-XkfUeC4XKfspnqkEN3ByM/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,
Txindurri-Iturri,Ofrecen productos naturales en todas sus recetas y sidra elaborada con manzanas ecológicas...,Deba,Gipuzkoa,43.27270597294426,-2.290821075439453,Restauración,Sidreria,Costa Vasca,txindurri@txindurri.com,https://txindurri.com/es/bienvenidos/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-txindurri-iturri/webtur00-content/es/,restaurantes,True,4.8,369.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJ1X09xsvPUQ0RZyG9MkKrN60/photos/Ab43m-tJiW1WrkDzYbCnENRs7FQOrZN621Tz4mRpJblKPFmcOwvsP0krmRQzgKPyB5ujB4esUv0AaLQ6AtFTPyJ6rrpBp95XPpKl3-gAs5ernCVWhElaKsEaBWzdCGBWaJMFqjykq5rovjLC4Dabf_bfdkklopKImy5Rpn3fs6OpnVfKiNKShobW753g4JgthaEQ8GT9jnl9aLiRlMb6kjvY9rdaJ9q4QxPqPxnj7t0WbITmCyOgt1kYkjn271QknP2KrNh-HwAEaGdTgpJ3gjkn4TJHV6lCWZPnLmUqlU3aWN3oL875gCOBI2mYJKip6qAoyu1pHbF3OhUT5hvJYM9fY3DVovw7GfSYWF557BhP3ZZF4SgnrC1Wb5qMgnK33RAgLvh2_X3y3ZWz0Vsee3MdyXN1yiqxKb5T_Qyo1rOW24Kej6k/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,699 68 44 90
Txinparta,Restaurante ubicado en el centro Comercial Urbil que ofrece en su carta menú de sidrer&iac...,Usurbil,Gipuzkoa,43.27551761,-2.02441113,Restauración,Sidreria,Montes y Valles vascos,,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-txinparta/webtur00-content/es/,restaurantes,False,3.0,557.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJq8luq1WwUQ0RPbxuWkGMabQ/photos/Ab43m-u_mNEvk7B5AejwH1rX9XSY6RPjqXuXjrLHIF08Sd8vo03avtXLGApGrpbY-CE8PIitl5fIBPyDabstmG0evdziLHNKxjxFPwNnqKcLEf9vDfQHaGvsmrEh9tiTmifng6IEfxhT7kXresKFG9m0PZp3RP8l46wF2smapEuZ07NHq8d4RNuq_j_XAHl_daZLKvPf6Xf7COY6aCrphgRzpa_SgY2uvBEjDJGzMczSo2t1K3PIIl4PPC34Iw05aXnBSUa5EY0B8kqmzAfdwlbKKZBenMOBde1PKhBzBQAGTWhXnqSCFOmCKjzL-ccY3GFBEhKpXpPw-J4n6TUBxJjKy7RQRMV8AaRORPnG7o07iRhGRPaEKG0r351-5_NOwilNpnGI-yihadFVun-aGZOD3lQ0rX6akk6UjxesEV_6s-k/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 37 66 98
Txomin,"Bar, asador y sidrería familiar especializado en carnes y pescados a la parrilla y product...",Donostia / San Sebastián,Gipuzkoa,43.30496469,-1.96383386,Restauración,Sidreria,"Costa Vasca,San Sebastián",asadortxomin@gmail.com,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-txomin/webtur00-content/es/,restaurantes,False,4.5,279.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJrbRDySKvUQ0RNt18aYpNGSA/photos/Ab43m-unNV4NAGVVVR33AvysY2UecfLchnJMWflg2Vo1_lVHkfcfB3MSicrOEM3kvTG0oYuc-AR3KuNr-qRwzDRVsXhvHmIQM5AcCBL2oFhf7YWuSh1DXNWeXUcUNzeO15P9S0DA_NXektrleOkrXXgZltdY1qVMsF628kNKLba4OywSxuFFso0LKpm28j1nb1T6zgkSwOxG9dOTZ4gMphTMLSPhAAY1br99QZd2SzbuN_ov-2SzjFwOTHVFhSv6bprC3GuASqefI5Wmv1HzY3x0urf0TFpUCjrvkI30_PUiZgfgA9NpxT2IpDJfxjWCruOs8Bqzdf_g9TCn2WUGoj4e4Mhe1naIxVZcWK0dHci7n6z9f7ILPF9bFZvKsrMTa3NaNFxJ7v8XS3CmV6L3ZmthIJRgWljp2VR9UfQ12t28-J8/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 45 63 06
Urberu,"Sidrería familiar con más de tres décadas de historia, especializada en carn...",Deba,Gipuzkoa,43.28219231,-2.30096169,Restauración,Asador,Costa Vasca,ibanurberukua@hotmail.com,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-urberu/webtur00-content/es/,restaurantes,False,4.6,1321.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJs8_NeJDQUQ0RPcfrR5ZFaAo/photos/Ab43m-tRAqwTOz9dKNf1jD9CdcFb10Spfc-unhhAGbPr8d2cgSJ2NXwapyMCLEVju0BF42e402NWEG5-up3KLNvyXTjfirvKN8B7K2aN9OSGYA4uiTGFE5Snvg-X3NmJoX3EHoL5-DhwW9ghUS3lt52n-RABwjRQsrJSQMSmjYBmSZSej9Zx6tzZoei_jeim6ajIVjB65higEsLudn9VpwimAPFpvH91iHatT0eT0UuMd5ZO1a_nZcs3hTEIwJRVLOu0j7inKrO8iQelTgGu9Da6avKmj3Iq-KCdY34SVct2HeyPWA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 19 92 37
Urbitarte,"Restaurante y sidrería tradicional del barrio Ergoien de Ataun, donde degustar un t&iacute...",Ataun,Gipuzkoa,42.96494825,-2.17591296,Restauración,Sidreria,Montes y Valles vascos,urbitartesagardotegia@gmail.com,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-urbitarte/webtur00-content/es/,restaurantes,True,4.5,568.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJs2Ov8lk4UA0RpiisjjsP8cw/photos/Ab43m-umNtXGC0huLEr1nyAA2G3lYBXxO1ZO-XYg29Pbr0SEmtTeU4n2OY1fm35JZoFl6C4X8gPtec0GfkL9SH-HHtLW0p0YxCnL0B6YG5IIy_mMM8nPcbqzb_roJep3CiJFjdgAiN7L7tVxzjUQ-fg68lOnUker7vohf7GwlC4YvgpfBd28_D5rc__c_ez0sflmnF0SCf1ySmZSOdJVkLETTRjGlPe2GIIuIFs-FiT1w_bXVqNiM-p65NCwIdslXta5PzfuZCNZtKj2CQpB7JbQBs5RiFPq0BoZm4b2s315KC_uHmYuA1R5f1jtkNVOMKoltYaP6nK3puctq9wDIpaBmAe-RTai4xX1GiJugJhACuTR_IKDfMEwz8S7MOCntE8S1Nc7o7iolWZeBiiuUb2n98w2QUpY1Lqbk8LtdNAnwzs/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 18 01 19
Urdaira,"Fundada en 1990, la sidrería Urdaira está situada en el barrio Aginaga, rodeada de ...",Usurbil,Gipuzkoa,43.292201330034075,-2.0783565832788327,Restauración,Sidreria,Montes y Valles vascos,,https://www.urdairasagardotegia.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-urdaira/webtur00-content/es/,restaurantes,False,4.6,936.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJSb2Ym0e3UQ0R_qilWah-z7o/photos/Ab43m-szfICh1wEiBa6FyYEbGVK0KlyDnrzOpOy3Bbx7qhyqfLJK_0WEBrv599PP-xkNBgm9O8s2tf4dKDiVKIdK2rUnKLjKP9IXc-1S-Vxg9oIJ3Ihvgacf6f4gR56YkE1BkrZA-ihhP4xBDIYtg6OwxUOmfr1GNCqzEAGR-CWU_eH87E8s9BU46eZTOFpQu7LCEX_nEstFoOwRlrpYbnq4VdhcX5yQIapY-GYfq51pQ5b2qHjye6nrB8OVwTjGBzhmZzPFzI8fJS1cxnuP3GIl9bWOMf3rPbYSe8UL4m7pOiljow/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 37 26 91
Uxarte,"Ubicada en un bello caserío en un entorno rural, la sidrería Uxarte ofrece el t&iac...",Amorebieta-Etxano,Bizkaia,43.21041463,-2.71496348,Restauración,Sidreria,Montes y Valles vascos,uxarte@uxarte.com,https://www.uxarte.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-uxarte/webtur00-content/es/,restaurantes,False,4.5,239.0,,https://places.googleapis.com/v1/places/ChIJvxF0fxc0Tg0R7Bjw2iqGfhY/photos/Ab43m-tgAGZkv9g0WvkN1oYRWc7fYzbnmdFJgj8DYtxeyoIXY0qUkgS8dA6w709eOGZ_J-LJ5_cIaK83zhZg92PsDYK8JQx5coIgPNO97EjCYdYOz68K1I2nesdr0J1GRQoXCBS1GbSbdfmxntPcJqHtBo5CMWZfOdWssvU1UFd-F-zgJ9MvNHg46M4-vR1FfsidLgkAaBckXMfsyyqQ3P3PHG1tARSoxTuf9QXOnBKWQKittTbcUyx1eV4w7VfOOUkHAfH9VgkqmLtkmBamN-NJ5uGCr6XLRRGg-fl7DslCkX56cw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,946 30 88 15
R. Zabala,La sidrería R. Zabala cuenta con maquinaria de la más alta tecnología para h...,Aduna,Gipuzkoa,43.20469748,-2.05277243,Restauración,Sidreria,Montes y Valles vascos,info@rzabala.com,https://www.rzabala.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-r-zabala/webtur00-content/es/,restaurantes,True,4.6,305.0,PRICE_LEVEL_INEXPENSIVE,https://places.googleapis.com/v1/places/ChIJy12MgpezUQ0RkF680Zk5Ckw/photos/Ab43m-tcleKyugvjkJ8-Fh2czOKye4AUlSnHkDvhObC7ob7IAR2fsJdusSYy26fu3nZJgP-S0xvOUhArLB7bMaua0IPN6xcdrZScgWwQTnIPDGCCCeGQmph3VZgMFhdogJjFUeVFZTgpyjOIf5Ay5MCOrPE9OFL_CdtXHFNq_BrFOHC9Zom0klIZ_EhITzRWPBzFPVD1BebtNfJAUW7qfsn-4bLgpGNYJGZhLEeE64T3yOaE4heuGeMkdROtZdVZ_FvOD8mkP_wyYlu8s6iXT_LQxat3N-CxpHQDHJAZqLwyAwGiJyo_UDagCHSNJyYF04l2Jha9n-qNjGhwedhNn1384yPmSAU26-EBrtDy5llxURXRtNF3Y2cHyiX_dqrDmM7GRuZKy7bcmgD6qTmxhIk_605PQrDLZi4OHVaV_G8m5-LneQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 69 07 74
Zapiain,"Famosa marca de sidra natural, que distribuye su producto embotellado.Durante la temporada de sid...",Astigarraga,Gipuzkoa,43.282277,-1.942382,Restauración,Sidreria,"Montes y Valles vascos,San Sebastián",info@zapiain.eus,https://zapiain.eus,https://turismoa.euskadi.eus/es/restaurantes/sidreria-zapiain/webtur00-content/es/,restaurantes,True,4.5,426.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJMQ7lIwavUQ0RftXrPv-Wrus/photos/Ab43m-tBbIYs5eIIm9mLzQ6dRuwgif1SMaoGfJJfkSMVnge3Tv2cCMOYp-EdzLwnupkfe0zDWSOlZxBcZdR9ublZNyC42lx6HyWxSKu4DlWH7uLYQgjcfuEUeXfCbY3ji31gq0o2ZAdxCGLaYMDJAa9UGcGLj9U9t4g9goD-SLjDnfIHswhO8F1-lWvQlp3aKOmNaAcEHG5kVc4YvCJCuwdS9CrhEszI6jdXvWV6oJVG3lp07xUZhWrfviGDcAhufjlZKu-FfSL9VfyTk5MOV2Ce2-ToQbb0nn9QWyv2VnslHxpsLw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 33 00 33
Zelaia,La sidrería Zelaia vende sidra en botella durante todo el año.En temporada de sidra...,Hernani,Gipuzkoa,43.269792637457044,-1.9551012013275795,Restauración,Sidreria,"Montes y Valles vascos,San Sebastián",zelaia@zelaia.eus,https://www.zelaia.eus/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-zelaia/webtur00-content/es/,restaurantes,True,4.6,572.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJJ8CG3VOuUQ0R4dnK-tRodCo/photos/Ab43m-vJxyhphW0hOfkIi5-Z-eAxFD6rh_3Ddwu3pOgZ7HdXT1r5wkpVb0W_sbBY5G5uXKIHkCmkOzLH2yvMMv4bs6DevXfhNnVwXLkPmfQ0eD2ZbrDlfZR46G9dpFqm-NwXi70Xe1wZ3VveBFV36SaYhQAxlXtwPJwJXCjiZ-VOfq7q2IHNVj02UZFgcf9iaV5z5cM4yoZnzqTh7U7pP_2sQrBD4E-vNZgDRryRjIFInk-cDhODnX1IvJ76SzopOI1nUJV-RTF2sCJr33HmGdH2uIRiWWPdRDri0vBllbFJgIIBZcIqf_cQCY1Yjm5OZdE2HbgEDb8pAI9o3buvg0-qU0koqzEt9B9Ce4NZuTrBgaRhPxGpvw_6TqAlusA8dt3BTgqLbjt6VNq08UdGETP6LnO6U21ofyyCIkhwifGyuwY/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 55 58 51
Talai Berri,"Tras la visita, en la terraza y rodeado de 12 hectáreas de viñedos, se realizar&aac...",Zarautz,Gipuzkoa,43.287500192338385,-2.145921323742641,Restauración,Bodega Txakoli,Costa Vasca,info@talaiberri.com,https://www.talaiberri.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-talai-berri/webtur00-content/es/,restaurantes,True,4.6,69.0,,https://places.googleapis.com/v1/places/ChIJMwnesDzIUQ0Rq9DoVYnXDWc/photos/Ab43m-tbv4GdyoQ9rW4zqapjNHQengKDBXWl6ZXcSzDWotmNRGs8MRs4ELP6vkgOl1sdvBD8SJHb_C9B6ghmCLJG6y9auzeYb7zEtOfOZw488Z-LE8lvMrFqT6eR_RSNFt12P7-e13tPF1uaueJBqmX3HaanhZPHg6B-jRBzlf4BJl7b5FCGerxJcjlnzkoPit7yIOfe5vAigvf0L8h97P59mdu2INkQbIZftBfn6rtwwQCQrH41Ldgrlhtn1cR4inAn0Z-4v2GTzaOGuhNqJMouE1vc_LNX-rFMOSORm5BY19LEPrA4hca_b9vK0ksGVlleYoNURsflh9ZcDoBnSAJ7wvg6gKNawkvoDLH5hn28vWZqWhJqpjGaHErg_T7YM3nFoc8ZzeoPVdApL5UmBkpOPRee3p75jVSJqselpvurXdEgPcmz/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 13 27 50
Trujal Almazara de la Rioja Alavesa,En Trujales Almazara elaboran el mejor aceite de Oliva Virgen Extra de la Rioja alavesa. Con una ...,Oyón-Oion,Araba/Álava,42.503786,-2.440014,Restauración,Trujal,Rioja Alavesa,info@trujal-almazara.com,https://www.trujal-almazara.com/,https://turismoa.euskadi.eus/es/restaurantes/trujal-almazara-de-la-rioja-alavesa/webtur00-content/es/,restaurantes,False,4.1,38.0,,https://places.googleapis.com/v1/places/ChIJ95fhK8CqWg0RCdRHI5J4G-A/photos/Ab43m-tYtfl_aHu7BQJTaGHuSw4WKB0fp44lHB7cstLNu_UAulc-rbXXoHnUkqwA7SXalU3dPz3-YNTHFzmv3xY1dpUZWiReQ8uaWr4I8-QZqrNdDrYA0TGrhPHUhgCvWeLKafxjtvuLBgXME1bv1u1Enf0-U67LKdZKJ_I-8izDEG8-naRCNx-vat13aKBsUM9i_9ZD0TgHNEOn6R9pUd-I1ykaSAgfkvifiq3w6d2krWWV8lVnc5eQB4mMTeUDqxG-L_A1di5gvc1O7mfMbcyETAz1E5zyUSAo6aKJr6D5WXOTbf6cmCEkIc3Sx9muPocxSFY-VxDnrNqZgizayfHTqDBVpSfyJpHEVFUUnDciks9cMgWIQgDFRcrCOWFRbgubbxbc0VlhR-c66VH6KKwasxE91NomAFinIdhB04ifSi0Rxw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 29 21
Txabarri,Bodega fundada en el año 1995 que vende parte de su producción en el extranjero. En...,Zalla,Bizkaia,43.212985544750275,-3.1142161404754543,Restauración,Bodega Txakoli,Montes y Valles vascos,txabarri@txakolitxabarri.com,https://www.txakolitxabarri.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-txabarri/webtur00-content/es/,restaurantes,True,5.0,7.0,,https://places.googleapis.com/v1/places/ChIJd8wv7235Tg0RpQjXWYT9tnk/photos/Ab43m-vIyTJhge1vca3Y_qUks8mXbbQixJdEE-nX_o7CISQxxUX8JKrr7EhTHUrhDOhfI9l58T0aJR4nGtgAcOI0mJfw7YPip-Z5-yyWHp1A2oCsrDvPYsV7q4P6_yrpFxFpNWqd1OG1lTgiWQ0o8OaB7UEYxQtnsGizpB549esM5JSisaLinYf2lsCbcUImWQqoKpGD7jGta28SsIuyq6F03b-tmdd7CDUnpWi4y-TIu8Nd4EzrkgNTeOMrsEGGmMASJEkkgEgPicJ5DG2qCZ1qZRAyttZxi8WvgNvAfYCojM15PikDoFKpGTtYWxU89XPtZMYLUoBBjBhOL7f9r8XwFd6RxNWa3cXlj-3u3AS8ZTCh3khs9r0F51XabwV4Rim1Sam1Ae7Vm456DKWhgDuXT4FSRhis68C8W1ogcn9z44s/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,658 72 88 65
Txomin Etxaniz,"La bodega Txomin Etxaniz ha liderado la modernización, el reconocimiento y la creaci&oacut...",Getaria,Gipuzkoa,43.29635836972346,-2.194106132727029,Restauración,Bodega Txakoli,Costa Vasca,txakoli@txominetxaniz.com,https://www.txominetxaniz.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-txomin-etxaniz/webtur00-content/es/,restaurantes,False,4.6,184.0,,https://places.googleapis.com/v1/places/ChIJWRrPW5_IUQ0RWjEiRQd44nI/photos/Ab43m-txzmkhun3W4E2fOnCHWwtfWhQf8o2PPAjB7CM4yJHhMKj-8NPY3sedS0CYc7j0zwn1-REE1jw-Znwd0mXwgQlubhiRbQB1QLb5_77ruI7BVaHzmRDR5OyUMpdcHIotb88NmVhyqpq0CbEcLypxc4DYcxhkIn9wsRCCjKeO1uXubYrbwf16p_OCBRmwyetc2zaKwrmrl1c4Kuwvv9KMOGno3Dt3f4edEM8s08EhBOgesIa4rmE5ACqwU1GdwlYnI787ctyVDUtsuvcF5Q0FBTcN6eMhFTB6vIvinVu0OwS-bKSy9UQzXiVpCU1GUAg-9qe4twpeAyxxV1tp2GNhc-QKNbeq7Nwit9791Ud9Uy5PHEkpu0cePIYvh0j1kNMMEjBeXGzM1sTkoXSPzjezq7Nh3VAw5AqNqzy3mydBskUFffXt/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 14 07 02
Txulotxo,"Cocina marinera a orillas del mar. Instalaciones sencillas, pero pulcras.Restaurante tradicional ...",Pasaia,Gipuzkoa,43.32634491582466,-1.9199509914017199,Restauración,Restaurante,Costa Vasca,contacto@restaurantetxulotxo.com,https://www.restaurantetxulotxo.com/es/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-txulotxo/webtur00-content/es/,restaurantes,True,4.4,1282.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJd0bP_OSlUQ0R2XPr9U6Q4ik/photos/Ab43m-vhwuK9FpqOphPcV8D7U8bbntR3FK4N-Ln9zT30pI95YljcrG3eKkfBPSz1hvpyzlwS0STkLsyMNu6Ai6l5-xyk6x1Zw9G41xaOfOBmYMhDWxtnNJwRXbho6HrCapApKEQezW1QXtQMV-LAY_n6SKr8YJnXMOEr1xCW_jmk1i5BLEh0zHtO2_O2ZQztDlIP7ZqcTUxwquOJ8yjI3s-g3YgRkVYSLLA8Xd1fEXvsHgEGIxfGTq-z6prHIbTiVCv8TrEbVH499m_tIQk-2cAvmC6kNeBx2t66QxegNsoJJlDS1fj2nSGtYXLTQxYFyqsvs3SCDbdsh_XjMwVJsk43NSa2X0pHxuagxza1GM0FFcPVq2SbCyKRRElhFpqtw-ZOucgPBfQQSfR7jgssfdHvmm90sLVgJpFp0SKXeZmcqDZIsJiLLOjk_PMKWDGpfA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,943 52 39 52
Urtegi Alde,Instalado en un antiguo caserío. Parte del edificio sigue conservando su estilo tradiciona...,Legutio,Araba/Álava,42.95302764,-2.65019565,Restauración,Asador,Montes y Valles vascos,asador@urtegialde.com,https://www.urtegialde.com/,https://turismoa.euskadi.eus/es/restaurantes/asador-asador-urtegi-alde/webtur00-content/es/,restaurantes,False,4.4,246.0,PRICE_LEVEL_MODERATE,https://places.googleapis.com/v1/places/ChIJKQZiFwPFTw0RqfVVHVigc30/photos/Ab43m-v6VVwjfM8w2GlMtYb3-oY3vQR_Ndlep-4iB_vGC1cBPQXi1x1nXUzZZLOsc71uT1F-KVbrRAX1upxznJUcv3P6NgeLoek4PEOO58ZmD2SUzxGdvqtHnxtuCvIqZh-kfXy5_Z-cSHBzClbONCFnERBllqd1zMmT0kw03tAwxboWfK-XarYjylj_6sA3EHWZpPsvvN059N-8afThfQqa_pkdwlZHvzJIFrXKVCZOd3iVYOKCCxUZ8fxatSzC9708KwodSN9BAY7biBHkGQsTJG7c9T53-cnbwa1auXUaHYjhnA/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 46 57 01
Viña Real,Viña Real es una bodega destinada a la elaboración y crianza de los vinos de la fam...,Laguardia,Araba/Álava,42.499661492316314,-2.4939489882995076,Restauración,Bodega,Rioja Alavesa,visitas@cvne.com,https://www.cvne.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-vina-real/webtur00-content/es/,restaurantes,True,4.7,309.0,,https://places.googleapis.com/v1/places/ChIJVVVVVUX4Tw0RRnGrac8wOnE/photos/Ab43m-vN_Md_V6NinhDZJv5RJIE4DeBkaOPlNrgCW7SKWsUqG2rEiR6plvJbJJ4iDVx6fDRcgSBu3Wc0Tz5Eksw6QaHcF3z5XoB_saFEmRD64Dzek-E2jdmvwk9trxqMlqWQBBOPQDFGUvXj3q68nXbSOpLhU6_H7AE8txfw6T1vju1hRBpNcQzdqYaaklUfkw7IMmhQuNnVw1q7yvuYCtQPbKZzOBxypTJa79gP6MHQk4MKBFksTLoYJBmA82ttg98nx8RmineKmj1GO079dF0o_rPtli9bvZaBfviVaiZn6sMGWw/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis,945 62 52 55
