Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84
Torre-Palacio de los Varona,La Torre-Palacio de los Varona es ejemplo de solidez y fuerza. No solo por la característi...,Patrimonio cultural,"Calle Real, 11",Valdegovía/Gaubea,Araba/Álava,1426.0,Montes y Valles vascos,turismo@valdegovia.com,945 35 30 35,http://www.ananaturismo.com/lugares/torre-palacio-varona/,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-palacio-de-los-varona/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.8297884559684,-3.0714923269836163",42.8297884559684,-3.0714923269836163
Palacio de los Ayala,Fue residencia del linaje que da nombre a todo el valle: los Ayala. Se construyó en el sig...,Patrimonio cultural,Quejana,Ayala/Aiara,Araba/Álava,1477.0,Montes y Valles vascos,turismo.ayala@gmail.com,945 399 414,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-los-ayala/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.0814971,-3.063037500000064",43.0814971,-3.063037500000064
Palacio de Ajuria Enea,"Situado en una de las zonas residenciales más destacadas de Vitoria, el bello Palacio de ...",Patrimonio cultural,"Paseo Fray Francisco de Vitoria, 5",Vitoria-Gasteiz,Araba/Álava,1007.0,Vitoria-Gasteiz,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-ajuria-enea/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8395686,-2.6837529",42.8395686,-2.6837529
Fuerte de Guadalupe,El fuerte de Guadalupe es una de las construcciones defensivas más bellas de Hondarribia.E...,Patrimonio cultural,"Carretera Jaizkibel GI-3440, barrio Gornutz Montaña",Hondarribia,Gipuzkoa,20280.0,Costa Vasca,info@armaplaza.eus,943 643 677,,https://turismoa.euskadi.eus/es/patrimonio-cultural/fuerte-de-guadalupe/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.37004606341497,-1.8176744549560575",43.37004606341497,-1.8176744549560573
Catedral del Buen Pastor,La Catedral del Buen Pastor es la construcción religiosa más grande de San Sebasti&...,Patrimonio cultural,"Plaza del Buen Pastor, s/n",Donostia / San Sebastián,Gipuzkoa,20005.0,"Costa Vasca,San Sebastián",,943 464 516,,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-del-buen-pastor/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3167285180224,-1.981534229360932",43.3167285180224,-1.981534229360932
Basílica de Santa María del Coro,"Situada junto a la ladera sur del monte Urgull, en el corazón de la Parte Vieja, la Bas&ia...",Patrimonio cultural,"C/ 31 de Agosto, 46",Donostia / San Sebastián,Gipuzkoa,20003.0,"Costa Vasca,San Sebastián",,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-santa-maria-del-coro/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3241017,-1.9857227999999623",43.3241017,-1.9857227999999625
Santuario de Guadalupe,"El elegante Santuario de la Virgen de Guadalupe, patrona de Hondarribia, es visible desde pr&aacu...",Patrimonio cultural,"Carretera Jaizkibel, GI-3440, barrio Gornutz Montaña",Hondarribia,Gipuzkoa,20280.0,Costa Vasca,,943 640 764,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-guadalupe/webtur00-content/es/,0.0,0.0,1.0,Patrimonio Cultural,"43.36727158030797,-1.8210013306884387",43.36727158030797,-1.8210013306884387
Catedral de Santa María,La Catedral de Santa María se levanta majestuosa en el casco antiguo de Vitoria-Gasteiz. L...,Patrimonio cultural,"Plaza Santa María, 3",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,visitas@catedralvitoria.eus,945 255 135,https://www.catedralvitoria.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-de-santa-maria/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.850641019644655,-2.6725128441803463",42.850641019644655,-2.6725128441803463
Catedral de María Inmaculada (Catedral Nueva),La Catedral de María Inmaculada o Catedral Nueva es el edificio neogótico má...,Patrimonio cultural,"Calle Magdalena, 1",Vitoria-Gasteiz,Araba/Álava,1008.0,Vitoria-Gasteiz,info@kalearte.com,945 101 070,,https://turismoa.euskadi.eus/es/patrimonio-cultural/catedral-de-maria-inmaculada-catedral-nueva/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.84557896990384,-2.6763429507873298",42.84557896990384,-2.6763429507873298
Santuario de Nuestra Señora de Estibaliz,"A escasos 10 kilómetros de Vitoria-Gasteiz, en lo alto de una colina convertida en parque ...",Patrimonio cultural,"Villafranca, 2",Vitoria-Gasteiz,Araba/Álava,1193.0,Vitoria-Gasteiz,,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-nuestra-senora-de-estibaliz/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"42.849050951102775,-2.5683596248535423",42.849050951102775,-2.5683596248535423
Basílica de San Prudencio,La basílica de San Prudencio en Vitoria-Gasteiz es una de las construcciones rom...,Patrimonio cultural,"Alto de Armentia, 24",Vitoria-Gasteiz,Araba/Álava,1195.0,Vitoria-Gasteiz,,945 133 905,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-san-prudencio/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8363483,-2.7016764",42.8363483,-2.7016764
Iglesia de Santa María de los Reyes,"La iglesia de Santa María de los Reyes, situada en la zona norte de Laguardia, comenz&oacu...",Patrimonio cultural,Calle Mayor,Laguardia,Araba/Álava,1300.0,Rioja Alavesa,,945 600 007,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-maria-de-los-reyes/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.55506709427038,-2.585530139950606",42.55506709427038,-2.585530139950606
Parroquia de Santa María la Real (Zarautz),La parroquia de Santa María la Real fue construida en estilo gótico a finales del s...,Patrimonio cultural,"Elizaurre, 1",Zarautz,Gipuzkoa,20800.0,Costa Vasca,info@menosca.com,943 835 281,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-santa-maria-la-real-zarautz/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.28646519402452,-2.1775636245022234",43.28646519402452,-2.1775636245022234
Iglesia de San Salvador,"La Iglesia de San Salvador es una joya del arte gótico y, aunque la construcción de...",Patrimonio cultural,"Kale Nagusia, 39",Getaria,Gipuzkoa,20808.0,Costa Vasca,,943 140 751,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-salvador/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.304486084845095,-2.203569001852439",43.304486084845095,-2.203569001852439
Serantes Kultur Aretoa,El Serantes Kultur Aretoa ofrece una programación cultural variada y de calidad. Con insta...,Teatros y Cines,"Plaza Gabriel Aresti, s/n",Santurtzi,Bizkaia,48980.0,"Costa Vasca,Bilbao",serantes@serantes.com,944 839 244,http://www.serantes.com/,https://turismoa.euskadi.eus/es/teatros-cines/serantes-kultur-aretoa/webtur00-content/es/,0.0,984.0,0.0,Patrimonio Cultural,"43.32655237127071,-3.0329493588608236",43.32655237127071,-3.032949358860824
Santuario de Loiola,El colosal edificio del Santuario de Loiola de Azpeitia se construyó en el siglo XVII...,Patrimonio cultural,"Carretera GI-631, entre Azkoitia y Azpeitia",Azpeitia,Gipuzkoa,20730.0,"Montes y Valles vascos,San Sebastián",loiolasant@euskalnet.net,943 025 000,http://www.santuariodeloyola.org/,https://turismoa.euskadi.eus/es/top10/patrimonio-cultural/santuario-de-loiola/webtur00-content/es/,0.0,0.0,1.0,Patrimonio Cultural,"43.17420772620036,-2.282586292065389",43.17420772620036,-2.282586292065389
Teatro Social Antzokia,El Teatro Social Antzokia de Basauri se ha convertido en centro cultural de referencia tanto de E...,Teatros y Cines,"Kale Nagusia, 2",Basauri,Bizkaia,48970.0,Bilbao,oiac@basauri.net,944 666 390,http://socialantzokia.eus/,https://turismoa.euskadi.eus/es/teatros-cines/teatro-social-antzokia/webtur00-content/es/,0.0,756.0,0.0,Patrimonio Cultural,"43.23522790000001,-2.8891945000000305",43.23522790000001,-2.8891945000000305
Parroquia de Santa María la Real (Azkoitia),"La Parroquia de Santa María la Real, de estilo renacentista vasco, data del siglo XVI. Tie...",Patrimonio cultural,"Calle de Nagusia, 61",Azkoitia,Gipuzkoa,20720.0,Montes y Valles vascos,i-loiola@urolaturismoa.eus,943 852 157,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-santa-maria-la-real-azkoitia/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.178332511881045,-2.3116195232787495",43.178332511881045,-2.311619523278749
Santuario de Nuestra Señora de Itziar,El Santuario de Santa María de Itziar es un templo antiquísimo. Las primeras notici...,Patrimonio cultural,"Plaza principal, Itziar",Deba,Gipuzkoa,20829.0,Costa Vasca,,943 199 304,,https://turismoa.euskadi.eus/es/patrimonio-cultural/santuario-de-nuestra-senora-de-itziar/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.27645788456144,-2.3316569374344542",43.27645788456144,-2.3316569374344542
Torre Luzea,"Torre Luzea es un magnífico edificio del siglo XV, en perfecto estado de conservaci&oacute...",Patrimonio cultural,"Nagusia, 28",Zarautz,Gipuzkoa,20800.0,Costa Vasca,arazi@arazi.eus,943 833 641,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-luzea/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.28590015485314,-2.1750275534918684",43.28590015485314,-2.1750275534918684
El Portalón,Esta preciosa torre-edificio gótica fue construida como posada de mercaderes. Ubicada en l...,Patrimonio cultural,"Correría, 147-149",Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,,945 14 27 55,,https://turismoa.euskadi.eus/es/patrimonio-cultural/el-portalon/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8514016,-2.6730645000000095",42.8514016,-2.673064500000009
Paseo de los Arquillos,"El paseo de los Arquillos, obra del arquitecto vitoriano Justo Antonio de Olaguíbel, se co...",Patrimonio cultural,Entre las calles Mateo Benigno de Moraza y Cuesta de San Francisco  <br/>,Vitoria-Gasteiz,Araba/Álava,1001.0,Vitoria-Gasteiz,turismo@vitoria-gasteiz.org,945 161 598,,https://turismoa.euskadi.eus/es/patrimonio-cultural/paseo-de-los-arquillos/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.8471391,-2.6715207",42.8471391,-2.6715207
Puente de Mantible,El puente de Mantible es una magnífica obra pública de la época medieval (si...,Patrimonio cultural,Laserna,Laguardia,Araba/Álava,1308.0,Rioja Alavesa,alanciego.armando@ayto.alava.net,945 608 041,,https://turismoa.euskadi.eus/es/patrimonio-cultural/puente-romano-de-mantible/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"42.5012687,-2.5064882",42.5012687,-2.5064882
Valle Salado de Salinas de Añana,En este lugar se ha producido de forma ininterrumpida durante más de 7.000 años un ...,Patrimonio cultural,"Centro de Acogida al Visitante<br/>Calle Real, 42",Añana,Araba/Álava,1426.0,Montes y Valles vascos,reservas@vallesalado.com,945 351 111,https://vallesalado.com/,https://turismoa.euskadi.eus/es/patrimonio-cultural/valle-salado-de-salinas-de-anana/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"42.800502106821966,-2.98322927249149",42.800502106821966,-2.98322927249149
Puente de San Antón,"El Puente Antiguo de San Antón, junto a la iglesia del mismo nombre, forma parte del escud...",Patrimonio cultural,,Bilbao,Bizkaia,48005.0,Bilbao,,944 795 760,,https://turismoa.euskadi.eus/es/patrimonio-cultural/puente-de-san-anton/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.25462710987754,-2.9230499267578125",43.25462710987754,-2.9230499267578125
Puente de María Cristina,El Puente de Maria Cristina es el más elegante de los que cruzan el río Urumea. Est...,Patrimonio cultural,Entre el Paseo de Francia y el Paseo de los Fueros,Donostia / San Sebastián,Gipuzkoa,20012.0,"Costa Vasca,San Sebastián",sansebastianturismoa@donostia.eus,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/puente-de-maria-cristina/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.31730244748999,-1.9779609999999992",43.31730244748999,-1.9779609999999992
Plaza de la Constitución,"La Plaza de la Constitución, situada en el centro de la Parte Vieja de San Sebastiá...",Patrimonio cultural,"Entre la calles de San Jerónimo, Puerto, Narrica, Pescadería e Iñigo.",Donostia / San Sebastián,Gipuzkoa,20003.0,"Costa Vasca,San Sebastián",sansebastianturismoa@donostia.eus,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/plaza-de-la-constitucion/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32360527695042,-1.9848800478850936",43.32360527695042,-1.9848800478850936
Teatro Lizeo Antzokia,"El teatro Lizeo de Gernika-Lumo, situado en pleno casco urbano de la localidad, abrió sus ...",Teatros y Cines,"Ocho de Enero Kalea, 4",Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",kultur-etxea@gernika-lumo.eus,946 270 201,,https://turismoa.euskadi.eus/es/teatros-cines/teatro-lizeo-antzokia/webtur00-content/es/,0.0,347.0,0.0,Patrimonio Cultural,"43.315152106895894,-2.677107691163878",43.31515210689589,-2.677107691163878
Teatro Beñat Etxepare,El Teatro Beñat Etxepare está ubicado dentro del centro cívico Iparralde de ...,Teatros y Cines,"Plaza Zuberoa, 1",Vitoria-Gasteiz,Araba/Álava,1013.0,Vitoria-Gasteiz,infoteatros@vitoria-gasteiz.org,945 161 274,,https://turismoa.euskadi.eus/es/teatros-cines/teatro-benat-etxepare/webtur00-content/es/,0.0,284.0,0.0,Patrimonio Cultural,"42.85501315906817,-2.667106159455102",42.85501315906817,-2.667106159455102
Plaza Nueva,La Plaza Nueva está situada en el corazón del casco viejo bilbaíno.Fue const...,Patrimonio cultural,Plaza Nueva (Casco Viejo),Bilbao,Bizkaia,48005.0,Bilbao,,,,https://turismoa.euskadi.eus/es/plaza-nueva-bilbao/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.25911656493213,-2.922691992729136",43.25911656493213,-2.922691992729136
Casco Viejo de Bilbao - Las Siete Calles,"El Bilbao de siempre tiene su corazón en el Casco Viejo, más conocido como las Siet...",Patrimonio cultural,"Plaza Biribila, 1",Bilbao,Bizkaia,48005.0,Bilbao,informacion@bilbaoturismo.bilbao.eus,944 795 760,,https://turismoa.euskadi.eus/es/patrimonio-cultural/casco-viejo-siete-calles/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.25723079044421,-2.9241326553337688",43.25723079044421,-2.9241326553337688
Paseo de La Concha,"El paseo de La Concha, que comienza al final de la avenida de la Libertad y termina en el t&uacut...",Patrimonio cultural,Entre la avenida de la Libertad y el túnel del Antiguo,Donostia / San Sebastián,Gipuzkoa,20007.0,"Costa Vasca,San Sebastián",,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/paseo-de-la-concha/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.314413,-1.995005",43.314413,-1.995005
Casco histórico de Portugalete,"El empinado Casco Viejo de Portugalete es, junto al Puente de Bizkaia, uno de los lugares con m&a...",Patrimonio cultural,,Portugalete,Bizkaia,48920.0,Costa Vasca,turismo@portugalete.org,944 729 314,,https://turismoa.euskadi.eus/es/patrimonio-cultural/casco-historico-de-portugalete/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3206245,-3.0203307",43.3206245,-3.0203307
Casco Antiguo de Lekeitio,"El casco antiguo de Lekeitio, de trazado medieval, nos ofrece la oportunidad de disfrutar de un p...",Patrimonio cultural,,Lekeitio,Bizkaia,48280.0,Costa Vasca,turismo@lekeitio.eus,946 844 017,,https://turismoa.euskadi.eus/es/patrimonio-cultural/casco-antiguo-de-lekeitio/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"43.36381030810046,-2.503391511114499",43.36381030810046,-2.503391511114499
Casco Viejo de Durango,La Basílica de Santa María da la bienvenida a los visitantes que se adentran e...,Patrimonio cultural,,Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 033 938,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parte-vieja-de-durango/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16768838343862,-2.631368618246477",43.16768838343862,-2.631368618246477
Villa Monumental de Elorrio,El impresionante casco histórico de Elorrio está calificado como Monumento Hist&oac...,Patrimonio cultural,,Elorrio,Bizkaia,48230.0,Montes y Valles vascos,turismoa@elorrio.eus,946 820 164,,https://turismoa.euskadi.eus/es/patrimonio-cultural/villa-monumental-de-elorrio/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.13041040748565,-2.542165685250106",43.13041040748565,-2.542165685250106
Peine del Viento,"Situado al final de la playa de Ondarreta, en el extremo oeste de San Sebastián y a los pi...",Patrimonio cultural,Paseo Eduardo Chillida,Donostia / San Sebastián,Gipuzkoa,20008.0,"Costa Vasca,San Sebastián",sansebastianturismoa@donostia.eus,943 481 166,,https://turismoa.euskadi.eus/es/patrimonio-cultural/peine-del-viento/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32180090053917,-2.0062222566223227",43.32180090053917,-2.0062222566223227
Casco antiguo de Mutriku,"El casco antiguo de Mutriku, población fundada a comienzos del siglo XIII (año 1209...",Patrimonio cultural,Casco antiguo,Mutriku,Gipuzkoa,20830.0,Costa Vasca,turismo@mutriku.net,943 603 378,https://www.mutriku.eus/es/turismo/mutriku/casco-historico,https://turismoa.euskadi.eus/es/patrimonio-cultural/casco-antiguo-de-mutriku/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.307224713453444,-2.384963271411127",43.30722471345344,-2.384963271411127
Casco antiguo de Pasai Donibane,El casco antiguo de Pasai Donibane (San Juan) se extiende en torno a una única calle....,Patrimonio cultural,,Pasaia,Gipuzkoa,20110.0,Costa Vasca,turismoapasaia@oarsoaldea.eus,943 341 556,https://www.oarsoaldeaturismoa.eus/eu/,https://turismoa.euskadi.eus/es/patrimonio-cultural/casco-antiguo-de-pasai-donibane/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32440882665318,-1.9165783512206969",43.32440882665318,-1.9165783512206969
Villa Monumental de Otxandio,La parte vieja de Otxandio es de gran riqueza monumental. Destaca el edificio que alberga el Ayun...,Patrimonio cultural,,Otxandio,Bizkaia,48210.0,Montes y Valles vascos,,945 450 020,,https://turismoa.euskadi.eus/es/patrimonio-cultural/villa-monumental-de-otxandio/webtur00-content/es/,0.0,0.0,1.0,Patrimonio Cultural,"43.0404471,-2.6545944288360546",43.0404471,-2.6545944288360546
Auditorio y cárcel de Astola,"El auditorio y cárcel de Astola, en Abadiño, es un edificio compacto y de...",Patrimonio cultural,"Barrio Astola, 26",Abadiño,Bizkaia,48820.0,Montes y Valles vascos,gerediaga@gerediaga.eus,946 818 066,https://bizkaikoa.bizkaia.eus/detalleContenido.asp?id=38&t=10,https://turismoa.euskadi.eus/es/patrimonio-cultural/auditorio-y-carcel-de-astola/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16118891,-2.61288892",43.16118891,-2.61288892
Palacio Antxieta,"Situado en el casco histórico de Azpeitia, junto a la Iglesia Parroquial de San Sebasti&aa...",Patrimonio cultural,Eliz Kalea (junto a la Iglesia Parroquial de San Sebastián de Soreasu),Azpeitia,Gipuzkoa,20730.0,Montes y Valles vascos,turismobulegoa@azpeitia.eus,688 874 861,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-antxieta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.185570504690546,-2.2644026980781473",43.18557050469055,-2.264402698078148
Ferrería de Mirandaola,"La ferrería de Mirandaola, ubicada dentro del parque de Mirandaola, es la única que...",Patrimonio cultural,"Parque de Mirandaola, Telleriarte s/n",Legazpi,Gipuzkoa,20230.0,Montes y Valles vascos,mirandaola@lenbur.com,943 730 428,http://www.lenbur.com,https://turismoa.euskadi.eus/es/patrimonio-cultural/ferreria-de-mirandaola/webtur00-content/es/,1.0,0.0,1.0,Patrimonio Cultural,"43.03530500000001,-2.338553999999931",43.03530500000001,-2.338553999999931
