Nombre,Descripción,Tipo de lugar,Dirección,Municipio,Provincia,Postal Code,Marcas,Email,Teléfono,WEB,URL amigable,Visita Guiada,Capacidad,Tienda,Tipo de Cultura,Coordenadas GPS,LATWGS84,LONWGS84,valoracion,num_resenas,url_imagen
Ermita de San Miguel de Arretxinaga,"La ermita de San Miguel de Arretxinaga fue construida en el siglo XVIII, puesto que la anterior e...",Patrimonio cultural,"Arretxinaga, 24",Markina-Xemein,Bizkaia,48270.0,Montes y Valles vascos,kulturgunea@uhagon.com,946 166 303,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-miguel-de-arretxinaga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.27146862049516,-2.495098769172719",43.27146862049516,-2.495098769172719,4.6,425.0,https://places.googleapis.com/v1/places/ChIJV4lKLVcoTg0RbRHhtx9tITs/photos/Ab43m-ulqjYLkN-QhJx-eXdvMT3ybbPJW8v7ZJfIuwFKzUPGdj-h5xDRMWQXE5M3NCb07fLRwSEVaPzRyI5XPq9gTTTCAiMNXZU_QzS5AM-mKH3PPOXlpv1b0BQF4rnEoln31r7TRqEIe0OJ3S_wt_w3UrGBwYdtO6w9Nvl2fVVlcyFPKNc-3iTOkedbhWfiwYh48YwL_sqflFfo4cxPocJbNaudlYX_fn3vCJWgtvTeO5vuq3xsX3NN83JcrnvYnCrEbKSkM0zeDr1auFoigATCmuxmlkhtfgpUv0LdbF78Lwe2HOZXU5-WlGAPAYni-dstHKqpp4DQ8rShS1IqIkSj8ubI9WVnOQIiF20VPANc7RgH-mtMg9AIFSlbdSQNBj-320vM-9g6g-WTVOz5FX0Z4CgHtUoqL70Mt1H_vuVpNxhIm_dE/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Iglesia y cementerio de Santa María de la Asunción de Xemein,La iglesia de Santa María de la Asunción de Xemein es un templo del siglo XVI.Const...,Patrimonio cultural,Barrio de Arretxinaga,Markina-Xemein,Bizkaia,48270.0,Montes y Valles vascos,info@leaartibaiturismo.com,946 844 017,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-y-cementerio-de-santa-maria-de-la-asuncion-de-xemein/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.26741847365497,-2.4931790541722942",43.26741847365497,-2.4931790541722942,4.6,31.0,https://places.googleapis.com/v1/places/ChIJ52mDjVMoTg0RiypM_DZLvOE/photos/Ab43m-vXlZu76YtpA9vxYyXXnJ1kiPIKqL-aWgdGUgbP7Uh-9p5Mjj1m2KR9wG823J1culmLWhKte-6tKbujFvcSiGkcH1yzQyrvCWkZeFT_pMP045m03Lgl9-UuyrKHj2nPPXMUlHqOogtaroxTWWirv5_ynO7QbLSK9txOS_ObUkQmtDSViFt0SuJUB8WSkcLU9td4ompTbMujKjZXiTtcbSrpw1_2SGFepVG0nTPBgZX2SmPkuinkWrS2NKvqFPagPFy7cttZYHz1WyTTmpUKYoXTSmLCkas1nyRJR5i22zCju6l0s7kktjJrbuP_3cV4Z3CdzuufU8pypdCTYHO2PMf6_3ARbdhgoWwBBp3ICsJnstNSpjLKoHanVD1LzXaLi5k_F_AoEnapM-ZrJPRyr3vOg0TTQr_mFSbQK0vcA54/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Dolmen de Larrarte,"El dolmen de Larrarte está situado en el collado del mismo nombre, al que se accede desde ...",Patrimonio cultural,Barrio Astigarreta,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,udala@beasain.eus,943 028 065,https://www.beasain.eus,https://turismoa.euskadi.eus/es/patrimonio-cultural/dolmen-de-larrarte/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.086749076604946,-2.2158592992919846",43.08674907660495,-2.215859299291985,,,https://places.googleapis.com/v1/places/ChIJOWWiRwA1UA0RM2BItCBo8zw/photos/Ab43m-ulrNgM6jbNZjCix8q6lvTInGLDsw8BGVDUUige4nPCg-FscWgblP0WcrBc_xgbqdk1hxzi3kE-0_oqf-0RDYapC2iDPtDB6xZ8tMG9Xk7-k4qw2WAjSBMhxdBcOptnFO3cy_Cp1TqeP49IXnFny0xMz2BIEzXmPvse4hYchDDpWHSQa9iB5sDuZk_TBGnqXc7Mw8YzZSMByptp9NA5GNTZx9bVxHPN1tzmXr_NZSEdPdc3_IVECqwbn14ktL6dGJJ-KEW7QZb5KPT5ziowIKC0piV7xgcgkwaraSslA6dBSfieFMrEVh_kyevE4LRgR-gzo4L6UAIRYcewZytFp9pIidrsKMItVqUelbRtZ2bnDH0MTv0NPVnJeyXynAbqxOc8lx7riy1Mww6-CJjiaVRAF0M_pi4NwpMpxhOCkI5B4paQRIwle306IR9_8lmZ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Ermita de Nuestra Señora de Loinaz,La primera mención histórica de este templo data del año 1565. Se trata de u...,Patrimonio cultural,Barrio Loinaz,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,igartza@beasain.eus,943 087 798,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-nuestra-senora-de-loinaz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.04868933,-2.21424698",43.04868933,-2.21424698,4.5,28.0,https://places.googleapis.com/v1/places/ChIJPetShM82UA0RxnndznF7H_A/photos/Ab43m-urRat6OwIc1mWyeClxqjP58rCPrUrQXH_Ocy0_kZQFhLH2DmWfBTIjW8XTajy0sRnroy9yphkQ3BgnTLtFEkPp1qOdz6NbUfpOBXQId-rvoJp4h-Zu8xFpQU7LYQpVRIVQoBdaoWyDajdQgm-nbk4nR071NcQkhwioC3GUvAe7cO2gFVB9py78WwtXGutrD2hw1lK2B58Ug6ohwCxRYz_bjUWeCMKdqnkAXdNndZYjrxPQ-KzmLToFRjyt0PTTbIoiJ-RmAnGbYzQsGhV2s9vqwuDsmoSgxIk4hjf18c-Uyrge84RDqnJFfjtggmxGEMbrQGsk2i7Oqy23NwhXX9MpauqzrVmWTxuAyX8FnSAbKq-icWEOpPeFuac36Z9nN6KdVnowl9YksyHT5g9Sr6dNScBoxL4dUGbCXf2yvub2Z_5z/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Castillo de Arteaga,"El hermoso Castillo de Arteaga, situado en un lugar privilegiado en el corazón de la reser...",Patrimonio cultural,"Gaztelubide, 7 (Barrio Zelaieta)",Gautegiz Arteaga,Bizkaia,48314.0,"Costa Vasca,Montes y Valles vascos",info@castillodearteaga.com,946 240 012,,https://turismoa.euskadi.eus/es/patrimonio-cultural/castillo-de-arteaga/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35197980517232,-2.654289261377012",43.35197980517232,-2.654289261377012,,,https://places.googleapis.com/v1/places/ChIJqVgu4ws7Tg0RhGfIZhrQBD0/photos/Ab43m-up8_5StMiTRMjZ3HRGouhiekZPMkHvGhl5v1d-LSaFedUIluC54zv6nND7dSLda6lhAjfXR3MqGyddGDN8tpa0HDpCu9JOUJeL-8WO6BxOqi7U1kUnlKUrMQXC-znBkTZKyvxlvD_Y44acllEz1L4fzc2yxgWFHnEs9XPIduUgq51kKVvl_OgQBkbDpu3oZF8FH2L1L1DAOfnooxY6WFNvoXH4nlbksxKM2REnlcxLMePqVDVBGPAQlQvmXOAoyizVYL5CTxHZoYFhwGae17iD2Vzqz409wtdetevOc9CfjnNluLGRU6sVyiTd7hrBTvLJEY4WQBZg_YGHP0HQzawktAoc5Ez9e8sSKwoOiy9aLWvK0ahjn_GeazPXXwHrfkQOHuzV9ZjeNnLQFHdDNau1gl4QanGDK75-ipRmSt4SgwBi/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Convento Hospital de Sasiola,"A comienzos del siglo XVI, la Orden de San Francisco de la Observancia intentó fundar un c...",Patrimonio cultural,Carretera Deba-Mendaro (Barrio Sasiola),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/convento-hospital-de-sasiola/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.2733145,-2.3714685",43.2733145,-2.3714685,4.3,3.0,https://places.googleapis.com/v1/places/ChIJTyQMSw7RUQ0Rq8z1ksntBFw/photos/Ab43m-vzwqb_YwHHO5C27ibM9OIkzdDM6oawce1lDPM9OvEGFw7mIhsj0tdeZbLazDI68o5xaKgiTHpPrlyEphyndjvcOnBQr2foV06jkrEugyl_vsKi7D64FK-CpdwKU-xNEpjA0VB31javzA5hgqMPKIxUYP6LVHLjtKRPqFIZhmVXB1vvHeUbuSHChcBjrBNaxL-QAbkJ-d2MdDxMSBDYfIih1kC8kkq0TZzeT68tdgQ9F12uk3FaKs-j16scRyrrRCiZqadguLGv436ztl38oBJK3wReN753q1tM9Pw8SqCluVAUE_ksoJukTWiyNsJ2lqs-iTYQ0AFisAzkzFn-siuLN7gu76Irft646SVLI1tR1oCqf6KIAa-lpQRnUQFkeT1P4xDqdTt8aUrButxlyYgrttXjGEpHIZkYLrNOzW-DGWLmWKfAtxSpe1zv4w/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Castillo de Muñatones,El Castillo de Muñatones es el resultado de un largo proceso de construcción que se...,Patrimonio cultural,"Barrio San Martín, s/n",Muskiz,Bizkaia,48550.0,Costa Vasca,elpobal@bizkaia.eus,946 706 000,,https://turismoa.euskadi.eus/es/patrimonio-cultural/castillo-de-munatones/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.32390546463212,-3.1091737747192383",43.32390546463212,-3.1091737747192383,4.1,216.0,https://places.googleapis.com/v1/places/ChIJW3ewPs33Tg0RA54vRWRVXoU/photos/Ab43m-st-7XeyKh9rzJcE_wmkG9Pq0RyXFJhi37vTn5efpaPd4Qy_l-UBxOVkvAQ_kpDZMPj8nMhgFbfIyS24dSfIWURB-e1nIowpX3nxv5wmowmn0mYc2UYBOGPscSG1qrwzeoCwwVXrBq9q5QU3dORRXV8cLz0qK4PhEfLzSmPVFPhHyO1Ebw0j6oTDODlcILHV2gvoUzzbp8HKKfDfjVBpMuDDirkCc7W-8sI3fWmQVKnL_-FIa9LisK6SvKFT7wlrsBvM-wHVeyxTde5pbPO6aWHPKkqB4HOlJmOszREKEzT-QLr3PxdbKV8P6wobRLwrMbC4eN9L05YD9WpSPLqSflgI4j7ERbgXX_8R-NyUQ4dlX9MIzCyaNurN7nfQWZqeA21aNtawz49WQVQEJQRYKoecDz6mo0AXJh9QPg0c095IYFF/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Basílica de Santa María de Uribarri,La basílica de Santa María de Uribarri se construyó en el siglo XVI pegada a...,Patrimonio cultural,"Calle Kanpantorrosteta, 9",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 200 098,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-santa-maria-de-uribarri/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16812282861293,-2.6310996929022235",43.16812282861293,-2.6310996929022235,4.5,372.0,https://places.googleapis.com/v1/places/ChIJh32nJ5cyTg0RXyP6nFci7_A/photos/Ab43m-s_uhDLh6o704pHPWRFhKWLnCfMKzbMRqbSXh2nAT8_yKlDiBmVYjcuDEa0XCdLA1X_X72rSd8u1BsQLV_N9bvLw-xDB6BAW8E5nzoGduZzsYH2UOBkpdH274LEL2sZFZfJpg2bx-WmnXKAONX9-UZGvDtk_bhQj8rhAMvNOSjsOpy3fAfJYVAtpp2NFvRBSP6kznmomFK26eoInJmBR8l7MISDUjGblq52LSr7pOQc-uh9ewVWwt0uYgydzpjSS8NOB-Zi7czCHzOvIfPewZnYmSHx_Gt2Je_vWpkj5xn3B_6dW2JxagDj2zfRFvCBSgxh1uIgDXDiDkXV3TC9xVayvpkx-DyD3NZsLjI9Bjjn1OgfDxbXPGc2ob-tif2cL4OIBd_Yu1ValeENO6lU5pvXVzyC3kCp_rcIW36nwNxs6PKVzVTrfQSnMhe2f0pp/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio de Etxezarreta,Este lujoso palacio barroco fue edificado por José Agustín de Etxezarreta hacia 176...,Patrimonio cultural,"San Agustinalde, 16",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 030 020,https://es.durangomuseoa.eus/,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-de-etxezarreta/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.16688914954627,-2.633056113491876",43.16688914954627,-2.633056113491876,4.6,201.0,https://places.googleapis.com/v1/places/ChIJBe0PuJYyTg0RpyaDrjRtOBc/photos/Ab43m-vu1tqU_KKWEqsMc58LLueGCd_IfL1lWuzH4A9pOjdNRz0qIngxeBmKg-ZZGKx0u6RNELah3Qme6NQ1xsqvOhHumxnGymcXzUfPMp-ysQPGfObdW_hVaWfc6g4e6OxkZKncvfILp3kvJJylf0EAZGqm6OiHb6Xeunl9K9lug16Vz5e97Jj7VOYWw1FMmOXU1rVgaz59cPkZkMq8jp5TrLL0RUK2sNRsG0C1gDzAqteYO_YzT4jkbOSBiIBMGY93tTtZQrh7I4A0FtkLwtprh-14l-jb0hYODDLdamWZJz28KXWbs1RxGPzikpVylF4LOU0xjJkTUlKQTqDmsjiNuBfX4CYWwt_ZOD1DT3slf0HjqNSbufubQ0V_B59UZD2GSGnbt74AHRRFZbwssaG9naK02rOsXiCL6d3MyxxsokQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Iglesia de Santa Ana,La iglesia Santa Ana de Durango es un templo del siglo XV que fue ampliado en 1540 y en el s...,Patrimonio cultural,"Plaza de Santa Ana, 7",Durango,Bizkaia,48200.0,Montes y Valles vascos,turismo@durango.eus,946 810 219,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-santa-ana/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.16553854135364,-2.631784355819724",43.16553854135364,-2.631784355819724,4.5,64.0,https://places.googleapis.com/v1/places/ChIJgxb9UZYyTg0RcPo7qyL5mkI/photos/Ab43m-sIH5YlYNtqa4Z7i8JfR48k7w0GlwvLxBZjosmzxYQp-_vQNYUqva5FD9SlM7l7dBuqP70ifnkkUz-uUDOG8tA-2barmu0YyPNsLkzkg5wxV7LA8JX7yoCF7bm8Drp7LaTAO2jBH9QrAUE4jNvAdaSuzTRdtkeFOLwYQVc2wEtFohRMWdRA0q4baCFo7OmQJx5bqysJpySxIBgTroETLlvcyz4nhnhr9df1hifPC1FUz9xRlMMRwpqjZqvUxjYfqwBWhJk5-UWSM-VL1vCyIVs2LfoHmOr0ICC-w4J9P7jpvsvSrsAWaxrRkwa8JyA5mQXpfiLszvHc5hq1UNQKEAXLtFvOS7xVhJEgFxWqBXrsLMJkE_YiUF2yP_Ot6geJLmqtVuSvx7oUSKbFODajE2MlvlE6xAHENZETADD8f2ErKQ/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Torre Sasiola,"La Torre Sasiola, construida en la Edad Media como vivienda y fuerte, conserva todavía hoy...",Patrimonio cultural,Calle Osio (Arrabal de Maxpe),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/torre-sasiola/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.29088118766112,-2.3566167093315094",43.29088118766112,-2.3566167093315094,3.5,2.0,https://places.googleapis.com/v1/places/ChIJJVMrcgDRUQ0Rse6S0XCJ28o/photos/Ab43m-sEfbyAGactrmtTzuU8_Cgm7LW-Um0GAs9wilLt4VRgHO95WUdUbeNiCaCAR9GqGGu41yqpsIoB0JZXGecqq0uirwU4GUTs2z7v8BHgTWeF3mszDDLQm5Hf9ECIcxlhnzinyRTm_hOBTAJ7XfmC2_7CAxqUo7SyJc2wX4oF3pI8EpWqueE9HIa0jkpJF6E-pIwo47XfaxT5ifnob1Eak286glMeqFyl6zLRh0Qm5NFRQBn9kNtDAZuEqvKLQSswQAnh88CCElLZANJ6W8g47ynJQDJNSAUg8lS8Grw-jiXFZ4UU-fAOOiDYQxhe935lupPnvAGuQljDcAL88mMG9bQJpPCh-dsPyJzJSNZWoznpD-3ny0Bv6r-Fq9LANxTUgYVpXiAryBRtEvQqBtCylw2pS1be2nG6Gw4N1icEKGmZtZEz/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Iglesia de San Andrés (Ibarrangelu),"La iglesia de San Andrés, ubicada en una ladera del núcleo municipal de Ibarrangelu...",Patrimonio cultural,Barrio Elejalde,Ibarrangelu,Bizkaia,48311.0,Costa Vasca,udala.ibarrangelu@bizkaia.org,946 276 004,,https://turismoa.euskadi.eus/es/patrimonio-cultural/iglesia-de-san-andres-ibarrangelu/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.39033611273141,-2.6313687744427625",43.39033611273141,-2.6313687744427625,4.6,22.0,https://places.googleapis.com/v1/places/ChIJ16xTzbs8Tg0Rxey5MDBEEm0/photos/Ab43m-t5dhRGoNF9qmSM8KfANsLy2xnixOEoXL_60GDLvYjdPl9-brvLXkOCxjFI41rw6SLg42Vut6girXAJa5y2_kgmdRrhaiip0CUnhXb479X0Ln_uluJ5RN9D7Xvxifc7576IoP3L_5gqAIuMaqVuYfc7F7JBAVI5hB18UEpjLVGxWNmCDH0DJ-lC84pqFtO4kFgDbMQlaUIu9hIuTFEIVRLth6Hf47QzdN5ETIrLSUBLx2_rxTRwPcaaLsOZvgH9gm9wGoEfFe15-Zeetcioe6-4HNIhXLcl_fUPamNJ8aYhvi-QK7K6n9j_ENFQh8bKAqUn7RCNAJ4zIL8rVhSQzcX3T1ERlCPVEZtaQWd-qgNDqMGwh8_sVQ5X6dzSTLX2i6AzSTwzG3J5ptY8iPE1-KWgpVFMFguV9jq5DfpOzAJtBg/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Molino de marea Ozollo Errota,El municipio de Gautegiz-Arteaga conserva el único molino harinero de mareas que antiguame...,Patrimonio cultural,Barrio Ozollo,Gautegiz Arteaga,Bizkaia,48314.0,"Costa Vasca,Montes y Valles vascos",udala@gautegizarteaga.eus,946 252 953,,https://turismoa.euskadi.eus/es/patrimonio-cultural/molino-de-marea-ozollo-errota/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.35473243181478,-2.6639747725220198",43.35473243181478,-2.66397477252202,,,
Ermita de San Roque,"La ermita de San Roque está situada en la parte alta del pueblo, al lado de la antigua cal...",Patrimonio cultural,Antigua calzada a Itziar (Barrio Egia),Deba,Gipuzkoa,20820.0,Costa Vasca,turismoa@deba.eus,943 192 452,,https://turismoa.euskadi.eus/es/patrimonio-cultural/ermita-de-san-roque/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.29171040785924,-2.3488466539367936",43.29171040785924,-2.3488466539367936,4.1,19.0,https://places.googleapis.com/v1/places/ChIJBfZJj47QUQ0RGYuOQlTLlcs/photos/Ab43m-vz7NKP-DkrdMDxDs5e6DIBnstBULFHNoDYGB0OrskN7LmPeekOt0LO72UvTu5YV6JHcuyvhQXbr7gMRxFfybstud9K2tWbIQHTjIDDvAT16ruuznBv8V-uACQlOBBj0aEx2bn8DLg4I5VDd5scmF8Nr59ICldHCl-TFulATpjJ7QRP3zX-VwGKy6m3cLPyrQvHIHOw0UNmIAN7OH9l1M4iNNNp5ErmAkaJoWIBwlJyjPmSMYeXTUvw4rINAO5BzEkx8gOm1T7e_wxJjTP40kkqD907lEIbWLLBmjYuc7MhTK9HjEu8YkrciuF3Wm7-JlIKShpE70U8gLBoSgoZFOjnDrEZtufb3Q7Knl0Ey089Axk6e1KXS3GDXq5m7vBRfftyxxu668DJDbZx8kKsbA2lyGG3209bAoR9Yu6Ypt0/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Basílica de San Martín de Loinaz,"La Basílica de San Martín de Loinaz se construyó en el siglo XIX, por decisi...",Patrimonio cultural,"Barrio Loinaz, 7",Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,,943 161 517,,https://turismoa.euskadi.eus/es/patrimonio-cultural/basilica-de-san-martin-de-loinaz/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.05150091,-2.21194279",43.05150091,-2.21194279,4.5,28.0,https://places.googleapis.com/v1/places/ChIJPetShM82UA0RxnndznF7H_A/photos/Ab43m-sISXuroeZ4QAt27YNnixY3uI1T-O7m9T2PnhNJELDqkMgjCkJGelz9lNZomxf2jWy91T4hiNzWqCkHm_xrLMp9KKTenRTTGSTtC7-gsc8bY9BBv-pk9MDbgCEuLhjYbyXZiK2GQOhs_n1vYYt_dcmThuNfQeoThkTf3ePhWw27jmOwHNF-Z55TEaN0RwMYFsex1HYDHvfTx8gTswSd2S99jwo1xaxHkQ4HB5PiJOA4Kez0_tue1RN0TUlpzXyM4sryIZy5Cly4tI3cA0xzOd0Hv0ZcJIXZId3dI6tr5-uF-fMPaFQrdwrsb3GefTQNIE2Vf88kmgIk34YZir2Fdirv0YKHfjfqSww29BMdXCMaFlyX626NlESBV48MY04mU5kNZcOiyaT5c0hgvnBpbJFjxC1KKRdYfy_YUeQGwp5wNx09/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Túmulos de Trikuaizti,Los túmulos de Trikuaizti son dos. Ambos fueron descubiertos por J. Zufiaurre en 1978 y ex...,Patrimonio cultural,Barrio Astigarreta,Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,udala@beasain.eus,943 028 065,,https://turismoa.euskadi.eus/es/patrimonio-cultural/tumulos-de-trikuaizti/webtur00-content/es/,0.0,0.0,0.0,Patrimonio Cultural,"43.08718035294421,-2.2390537122253074",43.08718035294421,-2.239053712225308,5.0,2.0,https://places.googleapis.com/v1/places/ChIJI77d71e3UQ0RgkIy06fg3XY/photos/Ab43m-vJeI8vZ6DJiknX3rZO2XCu_dW9Do3p_WCtJFgkRPcHn9vB4mRDsfsFYwfKRJpcosdB2JnXgyQsZkrNOfctjuGboEgtFPeIsf_JHfnZ2mz2qZ1nKGq54Ske_Qm6P9THq0OlnbCukX7liBCw-dwcHhfupqOHfbaS_TCkcQDmhkMufz2ICGyj3VM6aJAkX9ZV4LPgAWVkU9XYpezVngIsyai1WzjPoNuO1iEbAMPPVqKLFtJRCQhq438NhXP8LnfvQF16cxZbRXs4hRzsTMiN68tRAL8Nm8NTUo-LFk_igJygbTe9bfR4eEW-tEk7StQaxgLMlC9h7Og2Ix_qAnzSozyj3bsYjN3RHPWsifaPgH0jdhYeTtWgaeF01bWGpiXDSLPYlFcozgHK8x76eILK1UvucPpBYXZ_gfKCVqx4uKM/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Palacio Udetxea,"El palacio Udetxea, ubicado en el entorno monumental de la Casa de Juntas y Árbol de Gerni...",Patrimonio cultural,Iturburu kalea 4,Gernika-Lumo,Bizkaia,48300.0,"Costa Vasca,Montes y Valles vascos",,,,https://turismoa.euskadi.eus/es/patrimonio-cultural/palacio-udetxea/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.3149691349296,-2.6813506304474743",43.3149691349296,-2.6813506304474743,4.5,4155.0,https://places.googleapis.com/v1/places/ChIJK69HuxQ6Tg0Rhe6oC2_OBM8/photos/Ab43m-upNSWp32EHkAfGzSdgTawBrq_DCD4Te8u6PIT7I4KtJZfE6P-QAJhKh4DkgnIeEBaFmIpim-FstAwqvgK9cB2uP4x9NmfEexMTK12IZWlbs-XYjZrGp03Dvf9XvzijpTfA0WgIWuTfDMynbIRyKhSbdX_eay4iFEaUa8U8sLJEUcJ6ibkL55IaF7cbYlW2xljmxdF5quhBGcKUoi6ZN9lXSaBfWhMyJbE7oKr6VmqsmE1OvTfH6g7mG6SrAYyUNRJHIMetWQJyo9_-kTI1VLTftJXzV0KYfS72r-s_fVpUwKiByGtqGCQmPXfEoo-T-xfLQwouH9fVDMazjBFaJ3L3zVZE6y8gmH16eZqdJy58QK56aVqVuu11YCIHrAYXchTwJ8ZN62OFm0JQdGMDYZOe6YFKLe-qrA0BljRUzXtThVU_/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
Parroquia de Nuestra Señora de la Asunción (Beasain),La iglesia de Nuestra Señora de la Asunción se encuentra en la parte alta del puebl...,Patrimonio cultural,"Andra Mari, 19",Beasain,Gipuzkoa,20200.0,Montes y Valles vascos,,943 881 581,,https://turismoa.euskadi.eus/es/patrimonio-cultural/parroquia-de-nuestra-senora-de-la-asuncion-beasain/webtur00-content/es/,1.0,0.0,0.0,Patrimonio Cultural,"43.048739163763706,-2.19669061038132",43.048739163763706,-2.19669061038132,4.0,31.0,https://places.googleapis.com/v1/places/ChIJD-dvdu82UA0R_XFf6IXFAFg/photos/Ab43m-t5ckEUFZGBfrd5nLK7hMETQasZ5nuIVCXEMyvWrypL6c_sbturrNiF4EOz4z0glxxQdTo5Uk0YCcxgDgERYK_Gu-9e1psZCPrH8XoaTsfWve2FbDGQuPhivKpa1Zaph6d6V_yS6LWr1rKqCJfcqrqXZAulLpWHbxPng-_mTQOsR_MeaObquyvwi-2qfj1NVooJcRej3r-nCANtdL6B0WcOHhokXlBiUZzjAPtQTaCBCtVM8JmEFlUX-ezIAR1_Wwo_fxoqozsWABgUIxb1G6tx-OPqiCv0xADZAbtSF9O4GxYKbJ9QsVoome8IpNA43577j9ZAG0EgSTziH-Hl2PHV-I22of84vbOGTKugCiIfFyGsaJmAhH2Ym1LszO1umw3u4D56i2hgFAb2IgnL_XgWUvtLjJNEqHK39d4QXlpQwzAf/media?maxWidthPx=800&key=AIzaSyATEGlNJNLtQ_luyii8AYQS29oxEByCZis
