user_id,culture_id,puntuacion,texto,created_at
306,129,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-01-23 00:00:00
1980,129,5,Muy bien organizado y con una colección fascinante.,2024-05-28 00:00:00
1957,129,5,Muy bien organizado y con una colección fascinante.,2026-03-27 00:00:00
1591,129,5,Personal amable y exposición excelente.,2025-11-30 00:00:00
1322,129,4,,2025-06-28 00:00:00
1157,129,4,Interesante y bien presentado.,2025-09-17 00:00:00
1738,129,4,"Buena experiencia en general, precio razonable.",2024-10-03 00:00:00
197,130,4,,2025-11-01 00:00:00
244,130,5,"Increíble experiencia, volveré sin duda.",2026-01-21 00:00:00
1960,130,5,Personal amable y exposición excelente.,2024-12-11 00:00:00
1351,130,5,Muy bien organizado y con una colección fascinante.,2025-07-14 00:00:00
1701,130,5,,2024-03-10 00:00:00
649,130,4,,2024-04-16 00:00:00
1356,130,5,Muy bien organizado y con una colección fascinante.,2024-09-14 00:00:00
1190,130,4,,2024-04-04 00:00:00
1210,130,5,"Increíble experiencia, volveré sin duda.",2025-09-05 00:00:00
1369,130,5,"Visita imprescindible, me encantó cada rincón.",2024-03-29 00:00:00
92,131,2,,2025-11-03 00:00:00
1474,131,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-04-23 00:00:00
683,131,4,,2025-04-23 00:00:00
958,131,5,,2025-04-09 00:00:00
1863,131,3,,2025-03-13 00:00:00
664,131,3,Visita agradable aunque algo corta.,2024-09-20 00:00:00
935,131,4,,2026-03-06 00:00:00
27,131,4,"Muy buena visita, lo recomiendo.",2024-09-21 00:00:00
157,131,2,,2025-03-27 00:00:00
513,131,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-09-16 00:00:00
53,131,3,"Correcto, sin más. Esperaba un poco más.",2024-05-27 00:00:00
1267,131,3,"Normal, ni mal ni especialmente bien.",2025-10-20 00:00:00
856,131,3,Visita agradable aunque algo corta.,2024-04-15 00:00:00
1097,131,3,,2026-01-15 00:00:00
345,131,4,Interesante y bien presentado.,2024-06-01 00:00:00
591,131,5,,2024-02-08 00:00:00
1807,132,4,,2025-12-17 00:00:00
1589,132,5,"Visita imprescindible, me encantó cada rincón.",2025-06-11 00:00:00
1356,132,5,"Superó todas mis expectativas, altamente recomendable.",2025-03-22 00:00:00
1362,132,5,"Visita imprescindible, me encantó cada rincón.",2025-07-07 00:00:00
1899,132,4,Interesante y bien presentado.,2024-05-04 00:00:00
590,132,5,Muy bien organizado y con una colección fascinante.,2024-12-07 00:00:00
2,132,5,"Visita imprescindible, me encantó cada rincón.",2025-01-09 00:00:00
539,132,5,"Visita imprescindible, me encantó cada rincón.",2026-05-11 00:00:00
430,132,5,"Increíble experiencia, volveré sin duda.",2024-06-29 00:00:00
1326,132,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-02 00:00:00
1271,132,5,Muy bien organizado y con una colección fascinante.,2025-05-13 00:00:00
1189,132,5,"Increíble experiencia, volveré sin duda.",2024-05-23 00:00:00
32,132,5,,2025-08-30 00:00:00
506,133,5,Personal amable y exposición excelente.,2025-10-20 00:00:00
26,133,5,"Superó todas mis expectativas, altamente recomendable.",2024-01-17 00:00:00
1082,133,5,,2026-03-17 00:00:00
1709,133,5,"Increíble experiencia, volveré sin duda.",2026-04-06 00:00:00
1920,133,5,Personal amable y exposición excelente.,2024-06-01 00:00:00
1133,133,4,,2024-03-14 00:00:00
1030,133,5,,2025-10-31 00:00:00
163,133,5,Personal amable y exposición excelente.,2024-02-16 00:00:00
1098,133,4,"Muy buena visita, lo recomiendo.",2024-06-25 00:00:00
761,133,4,"Muy buena visita, lo recomiendo.",2025-04-12 00:00:00
1217,133,4,"Muy buena visita, lo recomiendo.",2026-04-17 00:00:00
780,133,5,,2025-09-01 00:00:00
477,133,5,,2026-04-03 00:00:00
180,133,5,,2026-05-05 00:00:00
630,133,4,"Buena experiencia en general, precio razonable.",2024-05-03 00:00:00
185,133,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-11-25 00:00:00
349,133,5,"Visita imprescindible, me encantó cada rincón.",2025-08-30 00:00:00
1977,133,5,,2024-10-07 00:00:00
893,133,5,Muy bien organizado y con una colección fascinante.,2025-07-20 00:00:00
367,134,5,,2025-08-18 00:00:00
49,134,4,,2026-05-17 00:00:00
567,134,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-17 00:00:00
891,134,2,,2024-01-08 00:00:00
1234,134,3,,2025-10-29 00:00:00
1706,134,4,,2025-12-11 00:00:00
387,134,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-07-30 00:00:00
244,134,3,,2025-04-06 00:00:00
1931,134,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-12-09 00:00:00
207,134,4,,2025-05-26 00:00:00
958,134,4,,2026-04-26 00:00:00
1172,134,3,,2024-01-05 00:00:00
1085,134,3,,2025-06-26 00:00:00
164,134,2,"No volvería, hay propuestas más interesantes.",2025-06-03 00:00:00
113,134,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-10-10 00:00:00
201,134,4,,2024-06-01 00:00:00
1090,134,4,Interesante y bien presentado.,2025-05-24 00:00:00
469,134,4,"Muy buena visita, lo recomiendo.",2024-02-25 00:00:00
1355,135,5,,2025-03-21 00:00:00
799,135,4,Interesante y bien presentado.,2024-02-14 00:00:00
1516,135,4,,2025-07-04 00:00:00
912,135,4,Interesante y bien presentado.,2025-06-11 00:00:00
830,135,3,Interesante pero le falta profundidad en algunos temas.,2025-08-29 00:00:00
1876,135,4,"Buena experiencia en general, precio razonable.",2024-08-23 00:00:00
498,135,3,,2024-04-10 00:00:00
235,135,3,Está bien pero no es para tanto.,2025-01-19 00:00:00
1170,135,1,,2025-08-22 00:00:00
1941,135,3,Está bien pero no es para tanto.,2024-08-09 00:00:00
1322,136,4,Interesante y bien presentado.,2025-01-17 00:00:00
888,136,5,Muy bien organizado y con una colección fascinante.,2024-10-03 00:00:00
1299,136,4,,2025-12-09 00:00:00
121,136,4,,2024-04-23 00:00:00
1631,136,3,Está bien pero no es para tanto.,2026-02-17 00:00:00
1888,136,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-06-09 00:00:00
1301,136,5,Personal amable y exposición excelente.,2024-06-23 00:00:00
1915,136,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-03-29 00:00:00
296,136,5,"Increíble experiencia, volveré sin duda.",2025-08-28 00:00:00
956,136,5,"Visita imprescindible, me encantó cada rincón.",2026-01-17 00:00:00
691,137,5,"Increíble experiencia, volveré sin duda.",2024-12-01 00:00:00
1608,137,5,,2025-08-28 00:00:00
1082,137,4,"Muy buena visita, lo recomiendo.",2025-03-03 00:00:00
154,137,3,,2025-04-26 00:00:00
1133,137,5,"Superó todas mis expectativas, altamente recomendable.",2025-06-27 00:00:00
1823,137,5,"Visita imprescindible, me encantó cada rincón.",2025-04-08 00:00:00
800,137,5,,2026-02-10 00:00:00
591,137,5,"Increíble experiencia, volveré sin duda.",2024-05-15 00:00:00
281,137,5,,2024-04-02 00:00:00
296,137,5,"Increíble experiencia, volveré sin duda.",2025-12-21 00:00:00
867,137,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-01-25 00:00:00
1193,137,3,Está bien pero no es para tanto.,2025-12-21 00:00:00
156,137,5,Muy bien organizado y con una colección fascinante.,2025-10-03 00:00:00
1879,138,5,"Visita imprescindible, me encantó cada rincón.",2025-01-29 00:00:00
1347,138,4,,2024-02-03 00:00:00
965,138,5,Personal amable y exposición excelente.,2025-07-09 00:00:00
1623,138,5,,2025-12-02 00:00:00
1906,138,5,"Visita imprescindible, me encantó cada rincón.",2025-06-11 00:00:00
43,138,2,"Decepcionante, esperaba más de este lugar.",2024-04-23 00:00:00
1966,138,5,"Visita imprescindible, me encantó cada rincón.",2025-01-09 00:00:00
164,138,5,"Visita imprescindible, me encantó cada rincón.",2025-07-28 00:00:00
1632,138,5,,2024-12-08 00:00:00
557,138,4,,2025-05-04 00:00:00
257,138,5,"Increíble experiencia, volveré sin duda.",2026-02-10 00:00:00
883,138,5,,2024-12-27 00:00:00
1292,138,4,Interesante y bien presentado.,2024-10-10 00:00:00
764,138,5,"Superó todas mis expectativas, altamente recomendable.",2025-05-12 00:00:00
109,138,5,"Superó todas mis expectativas, altamente recomendable.",2025-12-27 00:00:00
1202,138,4,"Buena experiencia en general, precio razonable.",2025-04-07 00:00:00
1811,138,4,"Muy buena visita, lo recomiendo.",2024-07-11 00:00:00
768,138,2,"Decepcionante, esperaba más de este lugar.",2025-02-04 00:00:00
427,138,4,,2024-03-19 00:00:00
890,138,4,,2025-12-14 00:00:00
97,138,4,,2024-07-28 00:00:00
1646,138,4,"Buena experiencia en general, precio razonable.",2025-03-02 00:00:00
1660,138,3,Está bien pero no es para tanto.,2025-04-30 00:00:00
1176,138,4,"Muy buena visita, lo recomiendo.",2024-10-25 00:00:00
707,138,5,,2026-04-01 00:00:00
1601,138,5,Muy bien organizado y con una colección fascinante.,2025-02-25 00:00:00
969,139,5,Muy bien organizado y con una colección fascinante.,2025-05-12 00:00:00
768,139,5,Personal amable y exposición excelente.,2025-03-31 00:00:00
1687,139,5,Muy bien organizado y con una colección fascinante.,2024-06-24 00:00:00
284,139,5,,2025-01-15 00:00:00
1014,139,3,"Correcto, sin más. Esperaba un poco más.",2024-05-31 00:00:00
123,139,5,"Increíble experiencia, volveré sin duda.",2025-09-25 00:00:00
141,139,2,Poco material y mal señalizado.,2024-07-05 00:00:00
1150,139,3,Está bien pero no es para tanto.,2024-06-14 00:00:00
1133,139,5,,2024-11-20 00:00:00
1762,139,5,Muy bien organizado y con una colección fascinante.,2024-07-07 00:00:00
1110,140,4,"Buena experiencia en general, precio razonable.",2024-12-18 00:00:00
150,140,5,"Increíble experiencia, volveré sin duda.",2025-06-30 00:00:00
8,140,5,"Superó todas mis expectativas, altamente recomendable.",2025-05-26 00:00:00
1343,140,4,"Buena experiencia en general, precio razonable.",2024-06-08 00:00:00
1287,140,3,"Normal, ni mal ni especialmente bien.",2024-12-05 00:00:00
827,140,5,,2024-10-23 00:00:00
981,140,3,"Normal, ni mal ni especialmente bien.",2025-11-13 00:00:00
836,140,5,"Superó todas mis expectativas, altamente recomendable.",2024-12-12 00:00:00
46,140,4,"Muy buena visita, lo recomiendo.",2024-05-22 00:00:00
672,140,5,,2024-01-26 00:00:00
349,140,5,"Superó todas mis expectativas, altamente recomendable.",2024-12-31 00:00:00
143,141,5,,2025-10-18 00:00:00
557,141,5,Muy bien organizado y con una colección fascinante.,2024-07-19 00:00:00
699,141,5,"Superó todas mis expectativas, altamente recomendable.",2025-11-24 00:00:00
1569,141,5,,2025-06-08 00:00:00
1987,141,5,Personal amable y exposición excelente.,2025-09-11 00:00:00
477,141,5,,2025-11-13 00:00:00
1755,141,5,,2026-05-24 00:00:00
1668,141,5,"Visita imprescindible, me encantó cada rincón.",2024-10-18 00:00:00
444,141,4,,2025-04-01 00:00:00
806,141,2,,2026-01-15 00:00:00
825,141,4,Interesante y bien presentado.,2026-04-02 00:00:00
1959,141,5,,2026-01-15 00:00:00
356,141,3,Interesante pero le falta profundidad en algunos temas.,2024-05-22 00:00:00
1600,141,5,"Increíble experiencia, volveré sin duda.",2024-07-31 00:00:00
670,141,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-12-09 00:00:00
1465,141,4,Interesante y bien presentado.,2024-03-31 00:00:00
844,141,5,Muy bien organizado y con una colección fascinante.,2025-02-28 00:00:00
969,142,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-02-12 00:00:00
841,142,3,,2026-05-02 00:00:00
716,142,5,"Visita imprescindible, me encantó cada rincón.",2026-04-22 00:00:00
1189,142,4,"Buena experiencia en general, precio razonable.",2025-05-20 00:00:00
1153,142,4,"Muy buena visita, lo recomiendo.",2026-03-21 00:00:00
318,142,4,,2025-10-17 00:00:00
945,142,4,"Buena experiencia en general, precio razonable.",2025-03-03 00:00:00
1108,142,5,"Increíble experiencia, volveré sin duda.",2024-01-30 00:00:00
1142,142,5,,2024-03-09 00:00:00
413,142,3,Interesante pero le falta profundidad en algunos temas.,2025-08-02 00:00:00
1489,142,4,,2025-12-03 00:00:00
48,142,4,"Muy buena visita, lo recomiendo.",2025-01-17 00:00:00
710,142,4,"Buena experiencia en general, precio razonable.",2024-06-15 00:00:00
1565,142,5,,2025-04-17 00:00:00
1129,142,2,,2024-06-16 00:00:00
520,142,4,"Buena experiencia en general, precio razonable.",2024-02-19 00:00:00
1393,142,4,"Muy buena visita, lo recomiendo.",2025-06-10 00:00:00
1136,142,4,"Muy buena visita, lo recomiendo.",2025-09-05 00:00:00
1595,142,5,Muy bien organizado y con una colección fascinante.,2026-04-26 00:00:00
387,143,4,"Buena experiencia en general, precio razonable.",2025-12-02 00:00:00
43,143,3,"Normal, ni mal ni especialmente bien.",2025-08-16 00:00:00
1728,143,5,,2024-05-20 00:00:00
1156,143,4,Interesante y bien presentado.,2025-02-25 00:00:00
1787,143,4,"Muy buena visita, lo recomiendo.",2024-08-11 00:00:00
1197,143,3,,2024-07-11 00:00:00
1624,143,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-05-16 00:00:00
862,143,4,"Muy buena visita, lo recomiendo.",2025-03-03 00:00:00
1504,143,4,,2026-04-18 00:00:00
1832,143,5,,2024-12-22 00:00:00
1146,143,4,Interesante y bien presentado.,2025-09-03 00:00:00
356,143,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-12-27 00:00:00
533,143,4,"Muy buena visita, lo recomiendo.",2024-08-15 00:00:00
390,143,5,"Increíble experiencia, volveré sin duda.",2024-11-10 00:00:00
490,143,5,,2024-03-21 00:00:00
613,143,5,"Visita imprescindible, me encantó cada rincón.",2024-03-20 00:00:00
1111,143,5,"Superó todas mis expectativas, altamente recomendable.",2024-02-13 00:00:00
99,144,5,,2025-11-06 00:00:00
459,144,5,,2024-05-01 00:00:00
1802,144,4,,2024-11-04 00:00:00
508,144,5,"Visita imprescindible, me encantó cada rincón.",2025-09-08 00:00:00
435,144,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-11-17 00:00:00
269,144,5,,2026-05-16 00:00:00
1723,144,5,,2025-08-16 00:00:00
1002,144,5,,2025-05-27 00:00:00
1353,144,5,Personal amable y exposición excelente.,2025-08-06 00:00:00
474,144,5,"Visita imprescindible, me encantó cada rincón.",2025-06-25 00:00:00
1520,144,5,,2024-10-15 00:00:00
1525,144,5,"Visita imprescindible, me encantó cada rincón.",2026-01-12 00:00:00
625,144,5,,2025-05-31 00:00:00
827,144,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-07-08 00:00:00
412,144,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2026-05-04 00:00:00
1956,144,5,"Increíble experiencia, volveré sin duda.",2025-06-10 00:00:00
1294,145,3,,2024-11-17 00:00:00
1495,145,4,,2024-05-19 00:00:00
461,145,4,"Buena experiencia en general, precio razonable.",2025-07-24 00:00:00
818,145,4,,2025-05-20 00:00:00
534,145,4,,2025-09-06 00:00:00
390,145,4,Interesante y bien presentado.,2024-08-19 00:00:00
1571,145,5,,2026-05-25 00:00:00
1826,145,4,Interesante y bien presentado.,2025-11-26 00:00:00
741,145,4,,2025-11-21 00:00:00
1507,145,4,,2025-03-24 00:00:00
1386,146,5,"Visita imprescindible, me encantó cada rincón.",2024-05-26 00:00:00
1897,146,4,"Muy buena visita, lo recomiendo.",2026-01-29 00:00:00
1369,146,3,"Correcto, sin más. Esperaba un poco más.",2025-01-07 00:00:00
663,146,4,,2025-09-01 00:00:00
1003,146,5,"Increíble experiencia, volveré sin duda.",2026-05-08 00:00:00
1295,146,5,Personal amable y exposición excelente.,2025-08-30 00:00:00
1023,146,4,Interesante y bien presentado.,2024-12-30 00:00:00
234,146,4,Interesante y bien presentado.,2025-05-11 00:00:00
625,146,4,,2025-04-10 00:00:00
1607,146,5,,2025-05-24 00:00:00
502,147,4,"Muy buena visita, lo recomiendo.",2024-04-11 00:00:00
1753,147,4,Interesante y bien presentado.,2025-11-25 00:00:00
336,147,5,,2025-09-11 00:00:00
107,147,4,,2025-09-28 00:00:00
1438,147,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-02-24 00:00:00
951,147,5,Muy bien organizado y con una colección fascinante.,2025-11-08 00:00:00
1705,147,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-12-17 00:00:00
769,147,4,"Muy buena visita, lo recomiendo.",2026-02-21 00:00:00
333,147,4,"Muy buena visita, lo recomiendo.",2025-01-27 00:00:00
1680,147,4,Interesante y bien presentado.,2025-04-15 00:00:00
1098,147,4,,2025-11-06 00:00:00
372,147,3,,2025-12-24 00:00:00
1445,147,4,"Buena experiencia en general, precio razonable.",2026-01-02 00:00:00
1025,147,4,"Nos gustó mucho, pasamos una tarde estupenda.",2025-11-22 00:00:00
1212,147,5,Personal amable y exposición excelente.,2025-08-08 00:00:00
927,147,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2025-06-02 00:00:00
1665,147,4,,2025-08-28 00:00:00
1666,147,3,Visita agradable aunque algo corta.,2026-02-23 00:00:00
1954,148,2,,2024-01-29 00:00:00
739,148,4,,2025-01-10 00:00:00
715,148,5,"Visita imprescindible, me encantó cada rincón.",2026-02-22 00:00:00
688,148,2,,2024-04-09 00:00:00
1041,148,3,Interesante pero le falta profundidad en algunos temas.,2024-12-25 00:00:00
886,148,4,,2024-08-28 00:00:00
1765,148,4,"Muy buena visita, lo recomiendo.",2024-11-08 00:00:00
1013,148,4,,2025-07-05 00:00:00
1017,148,5,"Superó todas mis expectativas, altamente recomendable.",2025-08-04 00:00:00
270,148,4,"Muy buena visita, lo recomiendo.",2025-12-13 00:00:00
1967,148,3,,2024-11-20 00:00:00
496,148,4,"Nos gustó mucho, pasamos una tarde estupenda.",2024-04-10 00:00:00
144,148,4,,2025-11-22 00:00:00
1193,149,5,Muy bien organizado y con una colección fascinante.,2024-06-19 00:00:00
1993,149,4,Interesante y bien presentado.,2024-07-25 00:00:00
872,149,4,"Muy buena visita, lo recomiendo.",2026-05-10 00:00:00
1847,149,3,,2024-09-28 00:00:00
690,149,5,"Superó todas mis expectativas, altamente recomendable.",2026-04-03 00:00:00
109,149,4,"Muy buena visita, lo recomiendo.",2026-01-04 00:00:00
400,149,4,,2024-12-10 00:00:00
842,149,3,"Normal, ni mal ni especialmente bien.",2025-05-01 00:00:00
433,149,4,,2024-03-19 00:00:00
1,149,5,,2026-04-03 00:00:00
1441,150,4,"Buena experiencia en general, precio razonable.",2024-07-23 00:00:00
213,150,3,,2025-06-11 00:00:00
69,150,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-01-20 00:00:00
1990,150,5,"Increíble experiencia, volveré sin duda.",2025-08-13 00:00:00
462,150,4,Interesante y bien presentado.,2024-10-01 00:00:00
107,150,3,"Normal, ni mal ni especialmente bien.",2026-05-23 00:00:00
374,150,4,"Nos gustó mucho, pasamos una tarde estupenda.",2026-01-14 00:00:00
79,150,5,Muy bien organizado y con una colección fascinante.,2025-04-18 00:00:00
788,150,4,,2025-12-02 00:00:00
1607,150,5,"Superó todas mis expectativas, altamente recomendable.",2024-11-22 00:00:00
1720,151,3,Está bien pero no es para tanto.,2026-05-16 00:00:00
186,151,4,"Vale la pena, aunque esperaba algo más de algunos apartados.",2024-09-19 00:00:00
1414,151,5,,2024-09-01 00:00:00
691,151,3,,2024-09-08 00:00:00
13,151,4,,2025-05-12 00:00:00
814,151,4,"Muy buena visita, lo recomiendo.",2024-07-25 00:00:00
466,151,4,,2024-09-21 00:00:00
1642,151,4,,2025-07-17 00:00:00
675,151,5,"Superó todas mis expectativas, altamente recomendable.",2026-03-12 00:00:00
