Unnamed: 0,Nombre,Descripcion,Dirección,Municipio,Provincia,Entorno,Email,Teléfono,WEB,URL amigable,Calidad,Tipo de lugar,Sello,Nivel precio,Michelin,Repsol,lat,lon,valoracion,num_resenas,url_imagen,Active,Patrocinado
214,Saizar,La sidrería Saizar está ubicada en un antiguo caserío reformado rodeado de m...,,Usurbil,Guipúzcoa,Montes y Valles vascos,sidreria@sidrassaizar.com,943 37 39 95,https://www.sidrassaizar.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-saizar/webtur00-content/es/,1,Sidreria,Denominación de Origen,Moderado,0,0,43.27546360724959,-2.04188496878669,4.4,2264.0,https://places.googleapis.com/v1/places/ChIJf3OuZL-xUQ0Rp9i7CGnkykQ/photos/Ab43m-uYbFWxI1cokEKu6bhBePa9_idSReLZmdn9S75iojI2200ke8tdPMP_mtySOaaxZtgT4NcMQrFGs6-ox10xE5MtLoXwWGf1h0PA8K7qI6a1lTq_SSK_XiQPLLxQ4ysvGP_7GUNAXysZ3FlqfJd7PXoejczGOm-Wtv36CDY1e7A-GgiJ9mU2UdsPvPAlJsDSl-68LB1YFfts6DcmhWTdI7_5uWrhCleexAfUYYs16B9m9YQ6eGMY4HZOfsNUhmc0g28TUkU70tk2m22nqWqlwPdEtluCRgCsie0fgXLpI2qxHYxkrjLSkjJScbjBVkseoV4Sawbtp8k57N2l0UX4WrhTuB1FN-a9ptNB-CxV59NhX5DFKLHGFiDA-Zk31hZ2UvCSGKJFSbwublh-P30oWfDwf1UW1dyC-SDJeQuFLTzLne4/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
216,La Sidre,Restaurante asador ubicado en Vitoria-Gasteiz con una amplia oferta de platos.Dispone tambi&eacut...,,Vitoria,Álava,Vitoria-Gasteiz,lasidrearmentia@hotmail.com,945 13 15 65,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-la-sidre/webtur00-content/es/,0,Sidreria,Denominación de Origen,Moderado,0,0,42.83632490516457,-2.701907157897949,4.1,528.0,https://places.googleapis.com/v1/places/ChIJyWGSzv_BTw0RBDm7gr0kCvI/photos/Ab43m-t4uqGLHSMgU7dTyZe__ztMQvlPQ36PnCA_OcnZWZNOvvCnJzEk8n0MEtUBBuuTXqoGWKwfelH5KiciP86P4zTH5NR1tGFMIg8kgLbddDe75fxW0jakNAMaMILPc50aqwVseXY2UHSgTl_h5VUzgHaXXTo2R_hYigUpIw0rsKkOiEkXDu7D50kLot5FbnJ3vkwQ73HbCZhwzlDVCKKfTZatilNXFUCXWwLxrwznSoB2x6sL7sXrMy-GTC6VatfuQrfOrAXX12KTb6W6IMRE1tRF96OXL5AdwYACYXlMcz8vHzmaLlU0rCW6-fid-2ikyRCqWI0ZYcq3QktbLnx3rA24wh-KnsFaN_IZIlO5RUB_l0wiekz01s1EHFSK2Wxn--325ezuUus1M_3PRqTEzNfmc5d6vCaxIrg6e8TG3kwqPKtr/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
219,Satxota,"Sidrería ubicada en Aia donde podemos degustar sidra natural casera de gran calidad, acomp...",,Aia,Guipúzcoa,"Costa Vasca,Montes y Valles vascos",info@sidreriasatxota.com,943 83 57 38,https://sidreriasatxota.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-satxota/webtur00-content/es/,1,Sidreria,Denominación de Origen,,0,0,43.2369216,-2.149008099999946,4.5,344.0,https://places.googleapis.com/v1/places/ChIJCWZro062UQ0R1P2LiVosU3U/photos/Ab43m-vzmSCjcaiaY2pAvgQhyIftFyiOpqRDfhhFQYJsu-wKH10eLcUTv4ifqHKEXvHYq1qkCZ24fYnOzTfzxY1Ky4LoYb086lPFEFn0aMViW48AjJGr7VLxLbx2T1AuuYaXZBXBK6i_NWHE86bAPp281nUV1xcWEGHWY2cRh3SrfqMDkLiNkccZC9Dfe_QE4ze984bDuTsDvv8wHKWh0b2_6TgtjSN5nTN74dFiX7DgCJ93RtpupEab4p8w3Bg2R9lS0kmZ_B-oPutmOgRwigC1mB1AyRMCMXVsqwV7cVcHrupdeW_uIUujbIu2_X7dNTzosh8s25412uZ2AoIO-1WTUTf7p8N3qRON0kXhiDPj_94bnqGIvbc65PHmJcD3-MkSrGmcy0ygrAZQx43B76HWK4uhXXY7p_noOHyiUCnMhLPb1g/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
221,Tartalo,Sidrería emplazada junto a la plaza de toros. Además del típico menú de sidrería con sidra direct...,,Bilbao,Vizcaya,,,,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-tartalo/webtur00-content/es/,0,Sidreria,Denominación de Origen,,0,0,43.25666775,-2.93698117,5.0,4.0,https://places.googleapis.com/v1/places/ChIJu3M3yC5RTg0Rx3GH1LOkI2c/photos/Ab43m-v-OMgGnJ1HDQgAecUokWHfLr44RBg6K6vyyK9s81PLqN8x2v4DK6r1YK4gB8lTgr2sle4vvQralYDObIFINs6yuxMrqF03J42I2vZ3V-V2BvQG9rztHnAUegVgH0AzBof5Q1nmTZya_VKGSZ58MPG1JxfJ7Pawy_ZFlsATfBJ5W-5mYrIZn4JVpwV233Py8CT2kAS6qVJRdhm1qauEy5mpYRSaulawRUsCqR9gb45K5jmWLEESQxmcoJuckSx3Af3GCXx1hfwYHZY7rSlicGmnoSegEUOXHcOm_XFZKPuJ5pBNKLBzhDBWBcBQGA-YMicz7fEzg6LFyve_PHOYzeRIw6uDyLHYFtqpW7q7zpAKvEzvR9UzHoXLOzQ_QGS5eFjHypKuX0Pyc90LqwPSiyJ7c34uLO45oGwmhDQTZ2NKKWlW/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
226,Urbitarte,"Restaurante y sidrería tradicional del barrio Ergoien de Ataun, donde degustar un t&iacute...",,Ataun,Guipúzcoa,Montes y Valles vascos,urbitartesagardotegia@gmail.com,943 18 01 19,,https://turismoa.euskadi.eus/es/restaurantes/sidreria-urbitarte/webtur00-content/es/,1,Sidreria,Denominación de Origen,Moderado,0,0,42.96494825,-2.17591296,4.5,568.0,https://places.googleapis.com/v1/places/ChIJs2Ov8lk4UA0RpiisjjsP8cw/photos/Ab43m-vNrJ5FrQPmekWJeyVHEh2_BHxiomLDFKg0QH4EgmT_Ra5by9PJnPMpwfDjtYvbTIilqRktTizmgAkjPKclANCSEhOa97FEJb_Ly0m3IHU-QVTULMG4-gPP7l8EvEF1Wc-21aoiX-yWmlNxtxDUilUII9LgHeB9WpApCSUumETpNrbr1JmWRZ8IERzjIXDjnBo-EgpZnIADJIQVyFSBrOL0trpCla92AWk4d9oTcVurCCU7PWgFZA9Chuu0_ExXPwUy3rKM-iI8mY4PkFEpaSFvSXAGYsS13gUJaPqnINVpMw5C9uUKH0574J6YOtEHjBIEo4YXEWOOs-hUl62qL-qqDCVAm1HT-bEkQsEHpXX6DGdR7upgDbvQkj8IeN6qXAOV4A8XkGhALicuwQs64P00drIHi_-20TKhYWv-8M4/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
227,Urdaira,"Fundada en 1990, la sidrería Urdaira está situada en el barrio Aginaga, rodeada de ...",,Usurbil,Guipúzcoa,Montes y Valles vascos,,943 37 26 91,https://www.urdairasagardotegia.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-urdaira/webtur00-content/es/,0,Sidreria,Denominación de Origen,Moderado,0,0,43.29220133003408,-2.078356583278833,4.6,937.0,https://places.googleapis.com/v1/places/ChIJSb2Ym0e3UQ0R_qilWah-z7o/photos/Ab43m-uqVp9k7gOLFMXqHL6x7wOVeEwARYJYuLuBQdDuU5wdkQznv44oqnX1Ih-_jYp8qXNbREMvc3OJKrummxPbW4YaJ16eBBp7HD1453cQr876YuGRzryBckvrp7SZrHH7ywRkbVuCCHzv2Zff8kAS_MYQs3JyvqfgtoWvz7PArBCJJrPNAafjqitrcRYi4jQn9ALkeTGPHggG6obgWqO3bhRgetFryDuSShVX0g1yvZhagM2T6EC_GnLgP72VxHzHqkOEd6GhEcxBw9035tqrv2wyY2VRLJO0SHq2yO6a7HYcWDQHxrCsBiKp436bZUIJvD5b2qHEu8EA26PGoB_PcDft6xieJ93XKVhr17qk1srE6blYWggbIQ8tafAX7XCPUOs9AAgpZ61PUz3afC8kdS86roxLepETQmB1QCw1JbFVyjkY_0VcjnH8D5sw41SO/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
228,Uxarte,"Ubicada en un bello caserío en un entorno rural, la sidrería Uxarte ofrece el t&iac...",,Amorebieta-Etxano,Vizcaya,Montes y Valles vascos,uxarte@uxarte.com,946 30 88 15,https://www.uxarte.com/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-uxarte/webtur00-content/es/,0,Sidreria,Denominación de Origen,,0,0,43.21041463,-2.71496348,4.5,239.0,https://places.googleapis.com/v1/places/ChIJvxF0fxc0Tg0R7Bjw2iqGfhY/photos/Ab43m-sv5EVb8oWiUfp2pL79jBVZ8h6b6TlCdEpyUkG6V9qjzLViCpYjAdCSo3AkS1IYJ55YqsUVPzH2PGfz3Z8x2v-r_9QZ6bG0zRWg8_HrV-HYwHVs_cyTXrv7CTVmmlb5zGjmhEUdjWo3DVOyROJ8kRIIC8-eBb4vs0Qbgzq03x_V0wNPs0co9J0LZbA77GdpEfLMwK_Dv5a9-RzexyudPSiyl4eCV6oiWBHhWFVUw94RdvxQrj2xhrK6XMzZ0jAmea0aq2OfQE2scwYIh0GnSmT9iTHDxmUHfhMgtJYo6WOq5woOhw-5qnVEfBAQvjIwuGX8gvFsv42uDxWo-g4x8zlGV7DsO7vWGvX2m-ZU6_Wq5t09UvNuV5ZPOnEuiBDN4BZ9e2aCFF8M9Ll2CJ4cu-WxoRpC8bm2f4FeG3kQBU9kw9Zu/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
230,Zapiain,"Famosa marca de sidra natural, que distribuye su producto embotellado.Durante la temporada de sid...",,Astigarraga,Guipúzcoa,"Montes y Valles vascos,San Sebastián",info@zapiain.eus,943 33 00 33,https://zapiain.eus,https://turismoa.euskadi.eus/es/restaurantes/sidreria-zapiain/webtur00-content/es/,1,Sidreria,Denominación de Origen,Moderado,0,0,43.282277,-1.942382,4.5,426.0,https://places.googleapis.com/v1/places/ChIJMQ7lIwavUQ0RftXrPv-Wrus/photos/Ab43m-uTWSWLcJHkQ1OSzqqoVqY7UfK5oUHo4JotHC90NJXKXl8wqClEefBNLMSNAz-AtIagS2V0I6y7Hugp1Iri6PAq8qRTrVccYmleDzBD4yZnXm9CYLwOFzYEWFV4X4IIP8BggN4sYWgOsTF8lC8MWHk7i-EkYAwCzFXx6_AgZCuX2NWBNAcghTzbUD9hNw5Lt4qezHrI3nN57mdTO-TM0BcXnj0RKGmb3VfdFJbAmXkfvpGapbd4f3rYpgczxmdAMtH3M0s3E4ruIDq1bHRuPCZEVd_dmRRduG9zSpp7JsK5HpfVFzNeuVjupqFShCAs8C0FTKGcYhrmwbW36WoQTRtcfGDgx4voVHkCgj4xqKVG1frt-iPdT8tdkfUn0iJIS8sGyjjkG-KrpKAZvRKyJs0POm3eTyD_T5Q68YCOQ9TELg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
231,Zelaia,La sidrería Zelaia vende sidra en botella durante todo el año.En temporada de sidra...,,Hernani,Guipúzcoa,"Montes y Valles vascos,San Sebastián",zelaia@zelaia.eus,943 55 58 51,https://www.zelaia.eus/,https://turismoa.euskadi.eus/es/restaurantes/sidreria-zelaia/webtur00-content/es/,1,Sidreria,Denominación de Origen,Moderado,0,0,43.26979263745704,-1.95510120132758,4.6,572.0,https://places.googleapis.com/v1/places/ChIJJ8CG3VOuUQ0R4dnK-tRodCo/photos/Ab43m-vybYo4z6RguDs3qNDsjFMMb43TL2Rr-gaSdFD3_gU5zSfWulUkohtfVKDlxrdfKgOiqXlLqTXeAoCDE11rhPhuJORgqmN0afvmOwgon6WuFIpcxxHqC0kXtbcld9Qy6BsjGpQTmsbVYkTqNpvjXe-sZYoWBfEJZBv0MajhMyKnmsnTynSAAgKArQidSr-DxwoTQaLR6l8FlyTUsPW67CZfeUxclllWno_bUS_ja66hU_bO9LGCVKUfJB7GUFLwsAmb10WHtsfjqP21IkWyZP87rrVwwuWWgwOGeYH6gquKx4q3BLuqaItceTkk0BMbbURBfiPd08Wm1hoZself2CLjFLT8hkG_vbkQcz_FUxh07Wrx7hWraJYWW_W6oJjgXasXdQ3bm0FXmZgq6w_DnqWLXQPowLGh9b0JzFLZ3zE/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
232,Talai Berri,"Tras la visita, en la terraza y rodeado de 12 hectáreas de viñedos, se realizar&aac...",,Zarautz,Guipúzcoa,Costa Vasca,info@talaiberri.com,943 13 27 50,https://www.talaiberri.com/,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-talai-berri/webtur00-content/es/,1,Bodega Txakoli,Denominación de Origen,,0,0,43.28750019233839,-2.145921323742641,4.6,69.0,https://places.googleapis.com/v1/places/ChIJMwnesDzIUQ0Rq9DoVYnXDWc/photos/Ab43m-se7d3iM5OTd-Br7M2Ds1F2YwyiutioSi7oONU14zQSl116bAcXjzPEuN8_Megubo6xXufGXQjrO1_qtyadnDD2w6DVshApyM6Owas6XBXXfM2kKpGgbayWK4AbqrBqDAxxJ4KMSNsxE-xVlXuAtjfpuXH72_XzGqbWT3CpjlUF8-NxaNaK7pqA1Mc6HJVQoPIa6IuEaKlgKeW2RzkPekzn9LefZDMUOmgF1NLPk0eDAmXgzMcdEFqBsyMcYvYG6rtwBL0QXMOjMwDX9rMiRQUyvPAH8dBD03rLIvYVItI-7ndQU6cT86Dt52CrjkbT0n8ZcAKz3T0KJSxO5wNid5ytKK4_wKmOwVX0oZWzAb5rZUNkxHWX2VoJ9GYHujrWspF9sr4lnUfjfnQ501BNB_vDBQbmAehITAWv3DZrFFDYGis5/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
233,Txabarri,Bodega fundada en el año 1995 que vende parte de su producción en el extranjero. En...,,Zalla,Vizcaya,Montes y Valles vascos,txabarri@txakolitxabarri.com,658 72 88 65,https://www.txakolitxabarri.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-txabarri/webtur00-content/es/,1,Bodega Txakoli,Denominación de Origen,,0,0,43.21298554475028,-3.114216140475454,5.0,7.0,https://places.googleapis.com/v1/places/ChIJd8wv7235Tg0RpQjXWYT9tnk/photos/Ab43m-vlNekGxja3pkt5rjQ7Yh7USXp5cPFYOenphf_Utbc47KLTik6pRAChyJ_foAOq3p-KWXaa7g2Qmwqf2lITNN8KONAJZrdUfica2htucPGjvuw5BSfLBGXdYp-ZMQ7yoDMT9skJd7niUbOTUO_3k-uwnhpsN1XAb6SBlgcbXel4OzPncJOKqFVKQeC4cc1NErAHErWfUzNwUTFJ968Wp-TIZE1Vr0kQ_e5RRiW0O86ePQU2OyiWNMDZYCU1dDLZTNThTmWGHnj70_cVQo_jW_IgAd8-JzWDHLwWbs_T2GgFzDdTd_G4O-B06oGOwTDUuiQsqsbL18uxC0pYbaq-nf8l3WMLv2IDdl1p2DaAtL1rcOVWJAC5uyMW_2El7NSL6YDB4MQ2KDKnRNc00ZSai3w6SK-u6z37pWbpeEefKWg/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
234,Txomin Etxaniz,"La bodega Txomin Etxaniz ha liderado la modernización, el reconocimiento y la creaci&oacut...",,Getaria,Guipúzcoa,Costa Vasca,txakoli@txominetxaniz.com,943 14 07 02,https://www.txominetxaniz.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-txakoli-txomin-etxaniz/webtur00-content/es/,0,Bodega Txakoli,Denominación de Origen,,0,0,43.29635836972346,-2.194106132727029,4.6,184.0,https://places.googleapis.com/v1/places/ChIJWRrPW5_IUQ0RWjEiRQd44nI/photos/Ab43m-vuQpNsRIl-2W6Tc0TMQ9bLAT0OiLj596Bk5eR5Og1UdMsJ7CdnvM9JerMLC160BtgrcoXgQ562CBFJx2Ie3yOvOTWEXwcVeLaw-aV0RElhALw69KduriU9Hqk7pnhSv1_K_ByPrgDFc2XhvRKdSSwLFtKonrgIlrEmFE8D4VeqP-TGpPXUBXbLej-gijp2FGC73D_jKjlJHT1XUfW15EA0b-XF9byElz5mSzLob3WcC92pU74SUYG-0A1sryOx9DY_daC--KoWg_PMD_0dogpgJRd9yQIggAGSCH8EI-gv9QDVRrw_0MWMgYkJv5X7F4XCZMdeP4YdiCCR-FK6Xvy7sknT4wu6pIXlgduZy58AVl82iwB_zZstqmYqXMAhJPck1i2giEpC2Hn5HDNNoJpZyn8pruEUTHY5bE6abZLS7swx/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
235,Txulotxo,"Cocina marinera a orillas del mar. Instalaciones sencillas, pero pulcras.Restaurante tradicional ...",,Pasaia,Guipúzcoa,Costa Vasca,contacto@restaurantetxulotxo.com,943 52 39 52,https://www.restaurantetxulotxo.com/es/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-txulotxo/webtur00-content/es/,1,Restaurante,,Moderado,0,0,43.32634491582466,-1.91995099140172,4.4,1282.0,https://places.googleapis.com/v1/places/ChIJd0bP_OSlUQ0R2XPr9U6Q4ik/photos/Ab43m-tkmbbRQTdMSuxi3Lo7gRa0VY5P9APTAB2MGuix75AePAXJY69Q597co4DoyyRLZHeXvJQPLzaUqu065RE4qGPbfXldTmoN-8QcdjdcMNl58Be4Gj5lE7txbor6BjaN6AZjPDT60Xq9wlEORkdbN5m8uQ-92m6ONy_ENNR3e7bYhLHkqdYnGPWTVvGgprECsGQq0yKjkfiqFPh-Zm3qq6bt_LVGlfNWkjikXpvrWoBLbeVJw3L6E_rGiOW4QSUJAbOs8UNW7WrV1knBJT8FbBtVtwd1ICwK6rz3my1GI01L1WDJcLYPz3ZTptQAw2YPDySB-5wD2rcF1fPaQAdPJHLdMglC5R-NRJhmDlulJFWpcduG49EDIi8PNZAV6eeIeClf_KsXtAN_Z51xj9oj0-257Usq8FEfKGEmgXk3oKNDF3zfguQA8B-fshVY4A/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
236,Urtegi Alde,Instalado en un antiguo caserío. Parte del edificio sigue conservando su estilo tradiciona...,,Legutio,Álava,Montes y Valles vascos,asador@urtegialde.com,945 46 57 01,https://www.urtegialde.com/,https://turismoa.euskadi.eus/es/restaurantes/asador-asador-urtegi-alde/webtur00-content/es/,0,Asador,,Moderado,0,0,42.95302764,-2.65019565,4.4,246.0,https://places.googleapis.com/v1/places/ChIJKQZiFwPFTw0RqfVVHVigc30/photos/Ab43m-u8dQewKrUPhScFq3h3qhGJAjNPYLleXEHTcbwJ-x3O4tHYxCmTgey_JiHvpCh0rqJSrC2-KF4cnyjS_HfZNm4Xwr_ZrcCtgPuBvndh8klaxtbP2VRw90qExCFrIyUvxVCwSS665-gLX8g5aR-ePQpR9jlcTAOW7YsG-pcVXeeuo2bBo-QDTTP45zZAp1sn7mjVEpUR2PGymTQCCBQ7ptG_NGNoC6qp1APmXGqTya_10BbwQW2pPrpRhHOlnRqTbTeUzYDvp3UXuSpcWT0kEYw8uryNyWElrT1B7WHeNqu-HlzYueI5g2UzGqL8d4MGeIXl5Uz2Nj4YZL_kRRU0zFZ6wAf4AoipChPfoBcXf8GT5AFymjyAbb2wM_OG69WP1LW6rtJxiMn8OBTlXDqqp4ObKa4Ap02GVLmKP34WWY3XqHdF/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
237,Viña Real,Viña Real es una bodega destinada a la elaboración y crianza de los vinos de la fam...,,Laguardia,Álava,Rioja Alavesa,visitas@cvne.com,945 62 52 55,https://www.cvne.com,https://turismoa.euskadi.eus/es/restaurantes/bodega-de-vino-rioja-alavesa-vina-real/webtur00-content/es/,1,Bodega,Denominación de Origen,,0,0,42.49966149231632,-2.493948988299508,4.7,309.0,https://places.googleapis.com/v1/places/ChIJVVVVVUX4Tw0RRnGrac8wOnE/photos/Ab43m-v3s1BcmIGdRJx6NDP-AJOVaRbSTL8ljoOAWRPyTpGkF_YzTVJKLcsoIwXhDyF8ljt0SXL51M5-McIpmAyy84VBaX8sp3tYzhlfZNtZGZuuevDf7MiFukgx9VXyHTDYSwN9FzCHPN9PTQ-4jLtOB2X7UpRCK3X4XClg15b1FckTbwn2LA1E6_68ryCLwpuObPSHkOP4IKfQJG1SCr1_84OB0Vj49B-LqLpYjM26d32dOkkvwqV_8FpejtiLb6JHfKOUJQNVSfk95CaIlALPmnHdxKs_wBJtqsEJAWaxLzq12gkIXy9pW-xphZU-aSIIl2vAQfSoyjGceDQ7WXN7OhHQLd8PRLEYp1KMYrCbCe6Zaada3yONkpt6GhQFbnnBYMGE5CoMiFi_7Ln4uMHA7jefL_V3H-SBYCf8_YbKJFt7IdKM/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
238,Víctor,Restaurante familiar con más de 50 años de historia en pleno Casco Viejo bilba&iacu...,,Bilbao,Vizcaya,Bilbao,victor@cyl.com,944 15 16 78,https://www.restaurantevictor.com,https://turismoa.euskadi.eus/es/restaurantes/restaurante-victor/webtur00-content/es/,0,Restaurante,,Moderado,0,0,43.25924124336704,-2.923018864418032,4.1,785.0,https://places.googleapis.com/v1/places/ChIJa-p-e85PTg0R-MD2lAqS6_g/photos/Ab43m-sMRV4eGSw-MVMJUPc3AskN0jYvujf2bPeX2pm8263up5BtmcFvZjh9C4r5wQ8F8HR3cT14WCXXtuXwBoMCweEsJug9nlvZTEyfLIe30kPijA_kAncoeD3MzccKejmnPigKeVzUFtmA8msBqt25pZyWCqVKXcT-JVL-mzYVdE25SO-2av3A6wsbuolSyuT6YwS3gNvluN8-JluNC_HEdd_Cmxtx_vezUesc3CuBJC5pNJ8_MgQgtrWDxxFJIBN4YeUGyfaP0vzkUvFphTf95FjYsvOonCBl_r38znRjtEvMXXvDiasSE1agp5LHSZzbo5pBwbtXT_vZ8sYV-Ql55WLyKiaBXlXo1t7SN1cwIra1E4mo0uZxuw7IwGhWbvTBMGK6dY9-wIGfnULy9aOttTFoULB0qNJH1wxVYs_-meFgowJq/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
239,Yandiola,Ofrece una cocina de autor llena de creatividad y basada en los productos de temporada. Cuenta co...,,Bilbao,Vizcaya,Bilbao,info@grupoyandiola.com,944 13 36 36,https://yandiola.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-yandiola/webtur00-content/es/,0,Restaurante,,Caro,0,1,43.25958766045137,-2.936621504754631,4.1,1267.0,https://places.googleapis.com/v1/places/ChIJC6m0PtZPTg0Rd_SyJ9M7_wI/photos/Ab43m-ui9eYNqVKjNmLMC5iQes8moAhpTl03cRDe1-PU2z03Vht6ztjVY1gkjzfnNXba5fkvOzOEmj_BFwNha6-dXygsRmRQem84E7jf7KfcYu-L_cQpcRWCjNPc1E1bHU7m2HHElyRjjdXuRoPQysJRS9DMR_jZWODjxiwrN9WTIyHCziaCTAucCTG5_LA_ZHeRem5YoZAxNrt2TkJgIdt7mRUSYS2npizEi6QijfGmkDbFW9bpxmdUF-tjEJqZic_cxmQ6ultoBSdl4O8O7a6jVSSUgkEPlcO3Hv4YecMJtHeioJhrInowy5iNWNPBvCdwPUXkW8T9JbuKr-tHAA2aaCSVcT9jy3_FPN3EKcqvF9nMAnw5NxcPIjMCaHef80wjxLfZ7QMp3Q86j0Rwf24a3gfvw21hmD-u4nDFDF_LpcsAqK23/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
241,Zaldiaran,"Situado junto al Palacio de Justicia de Vitoria-Gasteiz, es uno de los restaurantes más pr...",,Vitoria,Álava,Vitoria-Gasteiz,,945 13 48 22,https://www.restaurantezaldiaran.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-zaldiaran/webtur00-content/es/,1,Restaurante,,Caro,0,0,42.84468011,-2.68263379,4.6,897.0,https://places.googleapis.com/v1/places/ChIJ3fJZyxPCTw0RAQAIwaFloIU/photos/Ab43m-vrgSy9T9bq_Rpt8AGTkSIiHBPAUgbfKEJRb4ZXwGgG1T8RQM9aExsCV-07MeFlJLg692g7ki3Ce2qPHb48fXcaREprLGgw45SFmayaIcWOj9J5_70rOzINI1p0btulArs9vWz39CQmaLKWUzTGHpbRQhwBr-T20Le8DqEuMUCaLATEvKzUNVc9mBY-F-r8bX4ROiU_da1faoC-1dffWy3uTCjCHldjY_TjPll9u6Xk3scXAJZk4JW6Sq9HEKoDNYFdFtleSxflsWTeq_d_vCZZW9v0NwxkDI7z8iYUe2-_vW4_EMbbh9PAw6huHiInrw_83xpiJA7nrFQeckb0yPDDJ-7CvaUD0YAEqWTiz5wcVsPpu9pKFqoQKaoSGqkiIe6WFuxivI3aFEwT7vwA3Q4TcpNFlVnebXktQIP_dM_O2A/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
243,Zelai-Zabal,"Casa centenaria de atmósfera acogedora y mobiliario antiguo, con chimenea incluida. Su coc...",,Oñati,Guipúzcoa,Montes y Valles vascos,restaurante@zelaizabal.com,943 78 13 06,https://www.zelaizabal.com/,https://turismoa.euskadi.eus/es/restaurantes/restaurante-zelai-zabal/webtur00-content/es/,0,Restaurante,,Caro,0,0,42.98253542,-2.40542036,4.7,281.0,https://places.googleapis.com/v1/places/ChIJq6p6hTwmUA0Rwep2O1rgwSY/photos/Ab43m-uML2GGniUT7ejBqaejpEfyJ9bv-CCCuUIzY6khnr5YBWKv2Vp6QV_QCYSk5usi_deF44V6jqss16AO9I-mUFIU545EBA9NoL1wIgr-OM2A3qr2oPVlS3804qfZ2Tq_fD_52eC6eArh7n94rbG9f50jzQ9XuXsp0XGCQ_3lCd7TVjPZwN9uWkRlQ-EwBARfHSIuPeWdJCKM-_kLiJ9OQTi13NRULd7QMWyeR-8oNGEdwj9MiCAEc6FZOJ8YnKstiX4eGQV1tB3kFxAAeqjuHU1WuJFenPVSNyWUVuWJQ9NH6EsnGUjMlHfVXjMeiEHU-Qz7_DQXu1HiZcKPI8J7kNiKXj3AshdAwAYoYOo2a1ZAlC8_dzFAo6JRYn6XAwEsPyc9fheit9WFzKCLoEpRCmUu6sKDQclzMTu03lYZmpVlseREWcDUXqXVEJxHPiRJ/media?maxWidthPx=800&key=AIzaSyDWgmDy7HFRh3_Yg8_aqK0K00Ibo52WFC4,1,0
